"Name","cuda","seed","test","gamma","track","env_id","no_move","vf_coef","atk_foul","ent_coef","exp_name","norm_adv","num_envs","anneal_lr","clip_coef","no_energy","num_steps","target_kl","batch_size","clip_vloss","gae_lambda","check_angle","check_speed","terminal_rw","wandb_notes","enemy_policy","hierarchical","speed_factor","threshold_kl","wandb_entity","adaptative_lr","capture_video","learning_rate","max_grad_norm","reward_scaler","update_epochs","minibatch_size","num_minibatches","total_timesteps","speed_factor_end","wandb_project_name","torch_deterministic","record_video_step_frequency","_wandb","Atk-Foul/ppo-sa-x3/50","Wall Time","global_step","Rating/ppo-cma/10","Atk-Foul/ppo-dma/20","Atk-Foul/ppo-dma/40","Total/7-Total Draws","Atk-Foul/zero/02","Rating/ppo-sa/40","RATING-rsa","Rating/Score","Atk-Foul/ou/02","Rating/zero/02","RATING2-zero","Rating/ou/02","Len/4-Lenght Losses","Step","Rating/ppo-cma/30","Total/5-Total Wins","Atk-Foul/ppo-dma/10","_wandb.runtime","Atk-Foul/ppo-cma/10","Atk-Foul/ppo-cma/30","Atk-Foul/ppo-cma/50","Rating/ou/01","Len/3-Lenght Wins","Atk-Foul/ppo-sa/20","Rating/zero/01","RATING-zero","Rating/ou/00","Rating/ppo-sa/20","Rating/ppo-sa-x3/40","Rating/ppo-dma/40","RATING2-rsa","Rating/ppo-dma/10","Rating/zero/00","Atk-Foul/zero/01","Total/6-Total Losses","Total/8-Total Atk Fouls","Rating/ppo-sa-x3/20","Atk-Foul/ou/00","Rating/ppo-cma/50","Rating/ppo-dma/20","Atk-Foul/ppo-sa/40","Rating/ppo-sa-x3/50","Atk-Foul/ppo-sa-x3/20","Relative Time (Process)","Atk-Foul/ou/01","Total/9-Matches","Atk-Foul/zero/00","Rating/ppo-sa/50","Len/2-Lenght","Atk-Foul/ppo-sa/50","Atk-Foul/ppo-sa-x3/40"
"exp126-cma","true","10","false","0.99","true","cma","false","4","true","0.005","exp126","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul vs RSA ep","RSA","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693437657.178807,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.1877624475104979","1693437932.4339943","2499840000","0.3282","0.1562","0.14797040591881624","4910","0.08191808191808192","0.4706235011990408","-0.23207171314741035","0.43166066906570705","0.12949640287769784","0.846953046953047","0.8791566766566766","0.8111510791366906","97.23470728793308","25","0.36069502696225286","55605","0.16593362654938024","700","0.188","0.19452766127421608","0.16393442622950818","0.8075154907055766","158.76816833018614","0.1522","0.8452309538092382","0.8641358641358642","0.8095904095904096","0.5444","-0.118","0.05398920215956809","0.3841201859229747","0.02379048380647741","0.8416316736652669","0.08638272345530894","16740","13467","0.2032","0.13186813186813187","0.30307876849260296","0.0394","0.14628297362110312","0.07458508298340331","0.2542","275.2551872730255","0.12832300619628223","90036","0.08258348330333934","0.5228","176.4982784663912","0.1434","0.1514"
"exp126-cma","true","20","false","0.99","true","cma","false","4","true","0.005","exp126","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul vs RSA ep","RSA","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693437801.630888,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.17792882846861255","1693438094.0810423","2499840000","0.29073482428115016","0.18105515587529977","0.16766586730615507","4845","0.12634946021591364","0.377124575084983","-0.31840796019900497","0.3565066743664349","0.2184","0.8072770891643343","0.8374025974025974","0.7162","103.17964930924548","25","0.2866","50922","0.15236952609478105","732","0.20527156549520767","0.224","0.1851629674065187","0.7225664601239257","157.0810258827226","0.1970817509494303","0.798881565807869","0.7722277722277723","0.7271274470635237","0.4849090545672596","-0.1959608078384323","-0.02697841726618705","0.3559601990049751","-0.05898820235952809","0.8032393521295741","0.1330137807070102","18820","16271","0.1396","0.21614063124250896","0.19276144771045792","-0.04316546762589928","0.16736652669466107","-0.02658936425429828","0.243","292.450154542923","0.2168698780731561","90046","0.1227754449110178","0.4212315073970412","175.52388779068477","0.1723310675729708","0.14577084583083383"
"exp126-cma","true","30","false","0.99","true","cma","false","4","true","0.005","exp126","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul vs RSA ep","RSA","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693438210.808772,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.16546762589928057","1693438452.3737752","2499840000","0.24980015987210233","0.15896820635872824","0.1368","5401","0.13017396520695862","0.38652269546090784","-0.353938185443669","0.3477671779038904","0.1862137862137862","0.7918416316736653","0.8421031746031746","0.7402597402597403","110.17736443563552","25","0.2918832467013195","50991","0.137","609","0.18005595523581136","0.20471811275489804","0.16566746602717825","0.7332","162.63462179600322","0.15924075924075923","0.7910507391130643","0.7906746031746031","0.7320679320679321","0.4909090909090909","-0.2616","-0.0168","0.3448820206048521","-0.0774","0.7928828468612555","0.12904514582500998","19677","14708","0.08956417433026789","0.1924075924075924","0.17625899280575538","-0.05338932213557288","0.15096980603879223","-0.03297362110311751","0.2231107556977209","241.565003156662","0.1942","90043","0.1365453818472611","0.4347130573885223","182.93515320458005","0.16176764647070585","0.1278"
"exp126-dma","true","20","false","0.99","true","dma","false","4","true","0.005","exp126","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul vs RSA ep","RSA","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693437801.627812,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.3822941646682654","1693438041.1720264","2499840000","0.08878224355128975","0.3042","0.35438736757945233","6673","0.46711972816310215","0.1914085914085914","-0.171","0.1722303660270078","0.5242854287427543","0.4459324405356786","0.7457218895542249","0.4073555866480112","101.1506485084306","25","0.137","30929","0.3240055966420148","719","0.41371725654869024","0.4376","0.4337132573485303","0.3877347183379944","118.20123508681174","0.4714114354258297","0.4393121375724855","0.5339321357285429","0.4011988011988012","0.23850459816073571","-0.14494202319072372","-0.03837697381571057","0.421945","-0.11093343993603838","0.44493304017589447","0.4737052589482104","15420","38905","0.0762","0.5148851148851149","0.09438112377524496","-0.0974","0.4155844155844156","-0.056554756195043965","0.4808","239.5442144870758","0.522572912504994","90048","0.4849090545672596","0.1951658010387535","175.27242137526653","0.43927287255293646","0.3322670931627349"
"exp126-dma","true","30","false","0.99","true","dma","false","4","true","0.005","exp126","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul vs RSA ep","RSA","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693437799.400108,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.2455508898220356","1693438147.9385364","2499840000","-0.0615876824635073","0.1594","0.2018","12975","0.546781287485006","0.031187524990004","-0.46","0.03326410253562424","0.5950429742154707","0.3402638944422231","0.6689001986097318","0.30381770937437536","117.75106362405724","25","0.006396162302618429","23679","0.19672131147540983","917","0.2881423715256949","0.32660403757745354","0.2724","0.3339321357285429","125.29574728662529","0.4143856143856144","0.33033393321335736","0.3733862959285005","0.3156737305077969","0.13906093906093903","-0.30647740903638543","-0.2362","0.3091641666666667","-0.3022790883646541","0.32227109156337463","0.5466906618676265","20684","34233","-0.07818436312737452","0.5827668932427029","-0.0708","-0.2986","0.3666533386645342","-0.2469506098780244","0.34173165366926617","348.5384283065796","0.5830339321357285","90037","0.5617752898840463","0.076","213.0831880227018","0.4014","0.21231507397041183"
"exp126-dma","true","10","false","0.99","true","dma","false","4","true","0.005","exp126","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul vs RSA ep","RSA","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693437799.420921,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.19536092781443712","1693438229.4838398","2499840000","-0.19928043174095544","0.14477104579084182","0.17929242454527283","24082","0.3631820907455527","-0.2224","-0.58","-0.11154555350676472","0.3852","0.19668199080551668","0.6412566666666667","0.172","116.43347107438017","25","-0.13114754098360656","16578","0.16653338664534187","1094","0.2084749150509694","0.25849660135945624","0.20767539476314212","0.1921615676864627","121.8978163831584","0.2867705835331735","0.2074","0.327","0.1721311475409836","-0.09612310151878498","-0.4034","-0.3817709374375375","0.25018583333333333","-0.3978408636545382","0.20415916816636673","0.3604","26620","24116","-0.2072","0.3790483806477409","-0.2184689186488107","-0.3835232953409318","0.2306","-0.3525294941011798","0.2848","430.0629186630249","0.383123375324935","90026","0.3757248550289942","-0.1586","267.5058094328305","0.2452","0.1672"
