"Name","cuda","seed","test","gamma","track","env_id","no_move","vf_coef","atk_foul","ent_coef","exp_name","norm_adv","num_envs","anneal_lr","clip_coef","no_energy","num_steps","target_kl","batch_size","clip_vloss","gae_lambda","check_angle","check_speed","terminal_rw","wandb_notes","enemy_policy","hierarchical","speed_factor","threshold_kl","wandb_entity","adaptative_lr","capture_video","learning_rate","max_grad_norm","reward_scaler","update_epochs","minibatch_size","num_minibatches","total_timesteps","speed_factor_end","wandb_project_name","torch_deterministic","record_video_step_frequency","_wandb","Rating/ppo-sa/20","Atk-Foul/ppo-cma/50","Rating/ppo-sa-x3/40","Outcomes/atk_fouls/ppo-cma","Outcomes/atk_fouls/ppo-dma","Rating/Score","Rating/ppo-cma/10","Outcomes/draws/zero","Outcomes/draws/ppo-sa-x3","Len/3-Lenght Wins","Atk-Foul/ppo-cma/30","Atk-Foul/ou/00","Atk-Foul/ou/01","Media/ppo-sa/40","Total/5-Total Wins","Atk-Foul/ppo-dma/40","Outcomes/losses/zero","Outcomes/losses/ppo-sa-x3","Relative Time (Process)","Atk-Foul/zero/00","Rating/ppo-sa/40","Atk-Foul/ppo-sa/40","Rating/ppo-sa-x3/20","Outcomes/wins/ppo-sa","Outcomes/losses/ppo-dma","Atk-Foul/ou/02","Rating/zero/02","Atk-Foul/ppo-sa/20","Atk-Foul/ppo-sa-x3/40","Atk-Foul/ppo-sa-x3/50","Outcomes/wins/ppo-cma","Outcomes/draws/ppo-cma","Rating/ou/01","Rating/zero/01","Rating/ppo-sa/50","Step","RATING-zero","Media/ppo-dma/20","Outcomes/wins/ou","Atk-Foul/ppo-dma/10","RATING-rsa","Media/ppo-cma/30","Media/ppo-cma/50","Media/ppo-sa-x3/50","Total/6-Total Losses","Media/Deterministic/ou","Outcomes/draws/ppo-dma","Rating/ou/02","Media/ppo-sa/20","Total/9-Matches","Media/ppo-dma/10","Outcomes/draws/ou","Rating/ppo-cma/30","Rating/ppo-dma/40","Outcomes/wins/zero","RATING2-rsa","Outcomes/atk_fouls/ou","Rating/zero/00","Rating/ppo-cma/50","Total/7-Total Draws","Outcomes/draws/ppo-sa","Total/8-Total Atk Fouls","RATING2-zero","Rating/ppo-dma/20","Outcomes/wins/ppo-dma","Outcomes/atk_fouls/zero","Outcomes/losses/ppo-cma","Media/Deterministic/zero","Outcomes/atk_fouls/ppo-sa-x3","Atk-Foul/zero/01","global_step","Media/ppo-sa/50","Rating/ppo-dma/10","Outcomes/losses/ou","Outcomes/losses/ppo-sa","Outcomes/wins/ppo-sa-x3","_wandb.runtime","Atk-Foul/zero/02","Media/ppo-cma/10","Media/ppo-dma/40","Atk-Foul/ppo-sa/50","Media/ppo-sa-x3/20","Atk-Foul/ppo-dma/20","Len/4-Lenght Losses","Len/2-Lenght","Outcomes/atk_fouls/ppo-sa","Rating/ou/00","Media/ppo-sa-x3/40","Atk-Foul/ppo-cma/10","Rating/ppo-sa-x3/50","Atk-Foul/ppo-sa-x3/20","Wall Time"
"exp125-sa","true","10","false","0.99","true","sa","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693673131.557625,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.33906093906093904","0","-0.7820435912817436","0","0","0.08005681881235366","-0.3069544364508393","0","65","66.05757762697922","0","0","0","{""path"":""media/videos/Media/ppo-sa/40_26_4b20c5438f12573f1b06.mp4"",""size"":495721,""_type"":""video-file"",""sha256"":""4b20c5438f12573f1b063b0c0a03bdc545f1632f9b3c40dafda909015aedc384""}","48630","0","342","12421","327.9061381816864","0","0.023980815347721823","0","-0.46390721855628875","8684","12277","0","0.9508589692369156","0","0","0","5304","0","0.9585078795132655","0.956043956043956","0.10773535878472916","43","0.9212598425196852","{""path"":""media/videos/Media/ppo-dma/20_32_1b5a2290942fa2fa1fd3.mp4"",""size"":489573,""_type"":""video-file"",""sha256"":""1b5a2290942fa2fa1fd352c41cd33a939196a11f76ccb41b35f6ac5d29578fdc""}","14691","0","-0.6796019900497512","{""_type"":""video-file"",""sha256"":""67802e4e5cc6a3b05af925e43f0058d0c24c50c21bfed37597c3bf93ab5b76d6"",""path"":""media/videos/Media/ppo-cma/30_36_67802e4e5cc6a3b05af9.mp4"",""size"":482641}","{""path"":""media/videos/Media/ppo-cma/50_37_a136cababac4233a7788.mp4"",""size"":500419,""_type"":""video-file"",""sha256"":""a136cababac4233a778888e8bf271c15efffdacf250f99cbfb926096deb898ec""}","{""path"":""media/videos/Media/ppo-sa-x3/50_31_def0f3324d935cd03136.mp4"",""size"":461868,""_type"":""video-file"",""sha256"":""def0f3324d935cd03136ee6b36b0d4eadbc634130144ce964f49cbd55979b9c3""}","41416","{""path"":""media/videos/Media/Deterministic/ou_43_a32ce3f29a96513c70a1.mp4"",""size"":466899,""_type"":""video-file"",""sha256"":""a32ce3f29a96513c70a1fc50418476ae46ced849e144800c057e5846f82e3ef4""}","0","0.9473369239976064","{""path"":""media/videos/Media/ppo-sa/20_27_9660cc605b2c28bce1ce.mp4"",""size"":476985,""_type"":""video-file"",""sha256"":""9660cc605b2c28bce1ce6562997d7ff094c39d460b3b2c76937478ac9f48569a""}","90111","{""path"":""media/videos/Media/ppo-dma/10_33_ce69999fe3c38cdff56f.mp4"",""size"":507230,""_type"":""video-file"",""sha256"":""ce69999fe3c38cdff56fc9f03990672ca9945ab829fb4d21628ed6114793febc""}","0","-0.1936","-0.6357470576501097","14675","0.18658706467661695","0","0.9564522572912504","-0.3785242951409718","65","0","0","0.9297112860892388","-0.6075064883210222","2754","0","9701","{""path"":""media/videos/Media/Deterministic/zero_40_1df2d8dbbe345ebb7a6c.mp4"",""size"":307601,""_type"":""video-file"",""sha256"":""1df2d8dbbe345ebb7a6c17fb45fa671bd1bb0454ef87156808ace9b50787fa27""}","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_09cd9c8d15231c005924.mp4"",""size"":495788,""_type"":""video-file"",""sha256"":""09cd9c8d15231c005924f13503e17a7f50f294b63f152f29328fc4dca4e1353d""}","-0.6574166500299461","347","6328","2522","326","0","{""sha256"":""20082d296ba9886058b447f03bd7e5d8a21549ea72ad0721bcbb8057d2b83b6e"",""path"":""media/videos/Media/ppo-cma/10_35_20082d296ba9886058b4.mp4"",""size"":480350,""_type"":""video-file""}","{""path"":""media/videos/Media/ppo-dma/40_34_deff221f69c4d4474a8f.mp4"",""size"":463520,""_type"":""video-file"",""sha256"":""deff221f69c4d4474a8f8729526d576974974a9f90a45addb71d5d283bec1d15""}","0","{""size"":472289,""_type"":""video-file"",""sha256"":""e878cb20cffca6a0ac9352bc8607cb3a787892b3bef8c6c9ba17f134526662f4"",""path"":""media/videos/Media/ppo-sa-x3/20_30_e878cb20cffca6a0ac93.mp4""}","0","86.44383813019122","75.81247572438437","0","0.955706304868316","{""path"":""media/videos/Media/ppo-sa-x3/40_29_de7e6a6b45f51608f7d8.mp4"",""size"":485567,""_type"":""video-file"",""sha256"":""de7e6a6b45f51608f7d8a036101e20d42aa0e346eff0c843f6adb7815745510f""}","0","-0.7327207351178586","0","1693673459.4637632"
"exp125-sa-x3","true","20","false","0.99","true","sa-x3","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693673131.511632,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.7675254643499101","0","-0.5006993006993007","0","0","0.4063928967813541","0.2915667466027178","0","1738","90.29139605170086","0","0","0","{""path"":""media/videos/Media/ppo-sa/40_26_c77dff30f39510ca933b.mp4"",""size"":479674,""_type"":""video-file"",""sha256"":""c77dff30f39510ca933bc76d5e071c3b110c23b821b7cb2354f30e87a015ea35""}","62204","0","199","8674","595.9610593318939","0","0.6406","0","0.017196560687862426","12711","8825","0","0.9720670391061452","0","0","0","9398","201","0.9788","0.975658419792498","0.68","43","0.9551219512195122","{""path"":""media/videos/Media/ppo-dma/20_32_3665f9a036d731ae082d.mp4"",""size"":496628,""_type"":""video-file"",""sha256"":""3665f9a036d731ae082d3ab49674b2cc409f846039d98eeee560cdc1159d2cd9""}","14825","0","-0.512","{""path"":""media/videos/Media/ppo-cma/30_36_d049ad5233a6b7ad6dcb.mp4"",""size"":501169,""_type"":""video-file"",""sha256"":""d049ad5233a6b7ad6dcb30e9fe2178356b0193e5bb830088289f1e39869aa052""}","{""size"":476314,""_type"":""video-file"",""sha256"":""390c0665e7ba2b60f79526c8ff104f7ca48c89e723a483dde2b136836aa27840"",""path"":""media/videos/Media/ppo-cma/50_37_390c0665e7ba2b60f795.mp4""}","{""path"":""media/videos/Media/ppo-sa-x3/50_31_8cc7a85a93b7e61b846b.mp4"",""size"":504208,""_type"":""video-file"",""sha256"":""8cc7a85a93b7e61b846b2ed7f405dce3bbdf5e9b773d0c3e884992ee7fbeaecc""}","25588","{""size"":467532,""_type"":""video-file"",""sha256"":""3fadac6d8cbefbb90d0ac696c747f4f990c4e03290ffd68491eb8d13f8b16213"",""path"":""media/videos/Media/Deterministic/ou_43_3fadac6d8cbefbb90d0a.mp4""}","338","0.9701135684399282","{""_type"":""video-file"",""sha256"":""81d415a9e299d83a0ed223412712d3cd7913eea4de97d8d67b877b9d7078369e"",""path"":""media/videos/Media/ppo-sa/20_27_81d415a9e299d83a0ed2.mp4"",""size"":488107}","90100","{""sha256"":""11c5bc1150d5e19cc9cb97fbc62b09d00b1240b634ca84ebf1e236f8766506d7"",""path"":""media/videos/Media/ppo-dma/10_33_11c5bc1150d5e19cc9cb.mp4"",""size"":490253,""_type"":""video-file""}","0","0.34906037584966015","-0.21251499400239904","14833","0.2842858333333333","0","0.9728434504792332","0.15558218494108247","2308","31","0","0.947929268292683","-0.1227263641814911","5842","0","5414","{""path"":""media/videos/Media/Deterministic/zero_40_009ace5b57ece1d7a266.mp4"",""size"":299739,""_type"":""video-file"",""sha256"":""009ace5b57ece1d7a266c25c112d3fb7effddda50b28a453693a1f5ab06de52c""}","0","0","2499840000","{""size"":504596,""_type"":""video-file"",""sha256"":""777cb70920de2a6b4955bc51c73ab09f4112dbe4d8ae51a6075e2b7f3c14f690"",""path"":""media/videos/Media/ppo-sa/50_28_777cb70920de2a6b4955.mp4""}","-0.2612","211","2265","4595","594","0","{""path"":""media/videos/Media/ppo-cma/10_35_cdf1fc50be64da9838f5.mp4"",""size"":471540,""_type"":""video-file"",""sha256"":""cdf1fc50be64da9838f516892e791efc7b6a1f8436d36b6231d84332b20d200f""}","{""path"":""media/videos/Media/ppo-dma/40_34_ce74b1f108fd1c9286c1.mp4"",""size"":474489,""_type"":""video-file"",""sha256"":""ce74b1f108fd1c9286c1d23575901150eef841bf02ecdf4192f627577d92f80c""}","0","{""path"":""media/videos/Media/ppo-sa-x3/20_30_e81c616496031bc8510f.mp4"",""size"":495038,""_type"":""video-file"",""sha256"":""e81c616496031bc8510f5cb8d135aa33d3c48ecf73909d67942374990171c460""}","0","138.22870095357197","116.96206437291896","0","0.9669124975084712","{""path"":""media/videos/Media/ppo-sa-x3/40_29_b1507db8b077881dd8ad.mp4"",""size"":514996,""_type"":""video-file"",""sha256"":""b1507db8b077881dd8ad38e2948c55374ce2a3046e0d184645ae2f911aba63ab""}","0","-0.3317336532693461","0","1693673727.4726913"
"exp125-sa","true","50","false","0.99","true","sa","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693673131.417324,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.15644355644355645","0","-0.808","0","0","-0.00708141406293357","-0.44342263094762097","0","15","62.71400460633707","0","0","0","{""path"":""media/videos/Media/ppo-sa/40_26_508ad50a0174bcaca685.mp4"",""size"":457110,""_type"":""video-file"",""sha256"":""508ad50a0174bcaca685db44b9202675bcda25f6d43b2155ca938c6a61e549da""}","44721","0","312","13101","317.57178473472595","0","-0.17339192968437875","0","-0.6374","7353","12969","0","0.9584830339321356","0","0","0","4057","0","0.9600878068249852","0.9552983436439832","-0.044191161767646474","43","0.9105367793240556","{""path"":""media/videos/Media/ppo-dma/20_32_657e5eb9c31d29edd634.mp4"",""size"":502169,""_type"":""video-file"",""sha256"":""657e5eb9c31d29edd634666da69cff7d13fee703376e71440bd0f9a3ed984e33""}","14660","0","-0.7848605577689243","{""path"":""media/videos/Media/ppo-cma/30_36_85d7ff56c870715d7a0d.mp4"",""size"":480672,""_type"":""video-file"",""sha256"":""85d7ff56c870715d7a0d4e7eada9331a5e410cfdf25a7889f637ae893b5331e3""}","{""path"":""media/videos/Media/ppo-cma/50_37_3fdebb8f75d92df92a12.mp4"",""size"":482141,""_type"":""video-file"",""sha256"":""3fdebb8f75d92df92a123d0d56f4c5f500ee21fe6459e8ee63c09b97c31bff66""}","{""path"":""media/videos/Media/ppo-sa-x3/50_31_f825a80d375c02562afb.mp4"",""size"":472203,""_type"":""video-file"",""sha256"":""f825a80d375c02562afb54ce49c204250850cc0eafc5daada0c212a3f1c10b49""}","45359","{""path"":""media/videos/Media/Deterministic/ou_43_ab3a306df471f01f67c2.mp4"",""size"":483676,""_type"":""video-file"",""sha256"":""ab3a306df471f01f67c2cf53190e36e7b1fdf070033457bc39b87e5f0808c66f""}","0","0.9452328602838296","{""path"":""media/videos/Media/ppo-sa/20_27_cb180b9f8df4a9394fbf.mp4"",""size"":497098,""_type"":""video-file"",""sha256"":""cb180b9f8df4a9394fbf35cde4afc4d8c37bee325ba9ee025f3fa513101e277c""}","90095","{""path"":""media/videos/Media/ppo-dma/10_33_9e89cf1bca87f4dee050.mp4"",""size"":459872,""_type"":""video-file"",""sha256"":""9e89cf1bca87f4dee0502e9e28c2c5107a22737e40f7cf4f90dd2bf6adfc6606""}","0","-0.39212157568486306","-0.7115461446264483","14724","0.13828104249667994","0","0.961714855433699","-0.5424575424575424","15","0","0","0.9235371106693174","-0.7222777222777222","2043","0","10951","{""sha256"":""48e38f8211f9b140e9b06b2482a19d2601e90a10f3f74f95b88e75168885be30"",""path"":""media/videos/Media/Deterministic/zero_40_48e38f8211f9b140e9b0.mp4"",""size"":302182,""_type"":""video-file""}","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_b1761ff2c5e9e6e13e6e.mp4"",""size"":492538,""_type"":""video-file"",""sha256"":""b1761ff2c5e9e6e13e6ee44235971e7466913bf5423b284ec04d2616fb53ad28""}","-0.7496500699860028","367","7659","1884","316","0","{""_type"":""video-file"",""sha256"":""ff9a7870cf034a0b10391de7f1ef8a59581e33b3840dbdf6a02e0ad741e1d122"",""path"":""media/videos/Media/ppo-cma/10_35_ff9a7870cf034a0b1039.mp4"",""size"":501967}","{""path"":""media/videos/Media/ppo-dma/40_34_628ae0a03ff1ca078a85.mp4"",""size"":477190,""_type"":""video-file"",""sha256"":""628ae0a03ff1ca078a8509a24d358374362b9ac69c2de06be3ac4e2e33207727""}","0","{""path"":""media/videos/Media/ppo-sa-x3/20_30_e242adf1e97704904259.mp4"",""size"":497312,""_type"":""video-file"",""sha256"":""e242adf1e977049042594a122da8b747b9b05b4c05d965a63bcf5b295711d8f3""}","0","82.71302277387068","72.87211276985404","0","0.948134849391582","{""size"":478083,""_type"":""video-file"",""sha256"":""ee3a75ff5f76099a1e85f6677dd4e70ff685397e27a6f412702c1f5e9401dfea"",""path"":""media/videos/Media/ppo-sa-x3/40_29_ee3a75ff5f76099a1e85.mp4""}","0","-0.798","0","1693673448.9891088"
"exp125-sa-x3","true","10","false","0.99","true","sa-x3","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693673131.472008,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.8356985808514891","0","-0.2446","0","0","0.5625644951899071","0.5236857885268839","0","2161","92.55692116158544","0","0","0","{""path"":""media/videos/Media/ppo-sa/40_26_fcf1134175813b4291b7.mp4"",""size"":486691,""_type"":""video-file"",""sha256"":""fcf1134175813b4291b77321f43260a4f0568c0ec24d116d6649596ca6cb1d04""}","69078","0","209","6010","579.1072037220001","0","0.7667265827841022","0","0.4024","13453","6860","0","0.9676582152126172","0","0","0","11373","109","0.9680893498205024","0.9748603351955308","0.7737809752198241","43","0.9566502463054188","{""size"":460499,""_type"":""video-file"",""sha256"":""ea4f82761690f8fd87c904aba60f28fdc1562e8edcaf819cc3b23ba27bd210f3"",""path"":""media/videos/Media/ppo-dma/20_32_ea4f82761690f8fd87c9.mp4""}","14843","0","-0.2007992007992008","{""path"":""media/videos/Media/ppo-cma/30_36_905df3f8bdca4d272bf3.mp4"",""size"":509153,""_type"":""video-file"",""sha256"":""905df3f8bdca4d272bf3abde2a8fe9cb067bb1b78b05fc117c723228d360cfe5""}","{""path"":""media/videos/Media/ppo-cma/50_37_97d57f9622591face01f.mp4"",""size"":472658,""_type"":""video-file"",""sha256"":""97d57f9622591face01f000a309ab47141f5b738c07d858d75e62cfbc14d8e5d""}","{""path"":""media/videos/Media/ppo-sa-x3/50_31_6ecd8f1335a818034b2f.mp4"",""size"":493105,""_type"":""video-file"",""sha256"":""6ecd8f1335a818034b2f5dddfdf942eda4b04b73e43f1122666f299c3892bfda""}","18378","{""_type"":""video-file"",""sha256"":""4494ee1d085a48db3d274d3c5523fa632827371135e4deb0d1a87e46adfbe5fd"",""path"":""media/videos/Media/Deterministic/ou_43_4494ee1d085a48db3d27.mp4"",""size"":423155}","397","0.9721059972105998","{""path"":""media/videos/Media/ppo-sa/20_27_d94741eff28503b69f69.mp4"",""size"":508443,""_type"":""video-file"",""sha256"":""d94741eff28503b69f695fed1e28bf1c93fc1a75cb748af37a688b6b0f9ac35d""}","90123","{""path"":""media/videos/Media/ppo-dma/10_33_1f041003d5125f73ecef.mp4"",""size"":498673,""_type"":""video-file"",""sha256"":""1f041003d5125f73ecef9bf09edd10faa8bb0416e333b4ea4e6c71d0cb4dcba2""}","0","0.5861449391096027","0.0374","14835","0.42008241758241754","0","0.974119052359148","0.4571085782843431","2667","0","0","0.9502430213464697","0.13957208558288342","7745","0","3531","{""size"":258547,""_type"":""video-file"",""sha256"":""67c0158f46343fe4ecf87d823fb5de62cc5de2415672ba5d6c15e9ac83d2fa12"",""path"":""media/videos/Media/Deterministic/zero_40_67c0158f46343fe4ecf8.mp4""}","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_67468b8fbf34076c6f94.mp4"",""size"":504403,""_type"":""video-file"",""sha256"":""67468b8fbf34076c6f94091539892d9083a455ce8c41762844fad410e92c17af""}","0","207","1561","6829","578","0","{""size"":498993,""_type"":""video-file"",""sha256"":""160a2bfcdc919667fe1c9edfabe538c68e6ffcc8669fdd632a043a5178d4bcaa"",""path"":""media/videos/Media/ppo-cma/10_35_160a2bfcdc919667fe1c.mp4""}","{""path"":""media/videos/Media/ppo-dma/40_34_b519259a1a270c845149.mp4"",""size"":471552,""_type"":""video-file"",""sha256"":""b519259a1a270c845149736ef32073181d1e4c9e21332a38548818d898039187""}","0","{""_type"":""video-file"",""sha256"":""0c7e0f399e63d96ad5dc2fc71a3ed5286155fc25d827fa729bb83f3028dd4286"",""path"":""media/videos/Media/ppo-sa-x3/20_30_0c7e0f399e63d96ad5dc.mp4"",""size"":482543}","0","123.90983784960278","113.96715599791396","0","0.9772772573250946","{""path"":""media/videos/Media/ppo-sa-x3/40_29_f5696fa9a21f2cac1e51.mp4"",""size"":486793,""_type"":""video-file"",""sha256"":""f5696fa9a21f2cac1e51bebbe1c2f2794f7cd570966e0e77e445b373dde7e57c""}","0","0.006","0","1693673710.5792117"
"exp125-sa-x3","true","40","false","0.99","true","sa-x3","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693673130.174074,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0.8157105736558066","0","-0.36985205917632946","0","0","0.5105103105369471","0.4585248850689586","0","2657","95.56227650617862","0","0","0","{""path"":""media/videos/Media/ppo-sa/40_26_be7e1c52a450a964b538.mp4"",""size"":480933,""_type"":""video-file"",""sha256"":""be7e1c52a450a964b53842c8c6d53d5741357377913dd3a436b965e1ddcb2796""}","66277","0","202","6668","628.7965879440308","0","0.7039184326269492","0","0.255","13173","7578","0","0.9748603351955308","0","0","0","10940","249","0.9717412935323384","0.9772045590881824","0.7532986805277889","43","0.966033966033966","{""path"":""media/videos/Media/ppo-dma/20_32_44c981586f193add34e6.mp4"",""size"":482624,""_type"":""video-file"",""sha256"":""44c981586f193add34e68323b5c88b1e26e196d632cacc61f35c10f0a0b98414""}","14834","0","-0.292","{""size"":478399,""_type"":""video-file"",""sha256"":""ec39dd75c89c9c1809fd33426968b852ae8a8babd9c1195767b0410ed44e58c5"",""path"":""media/videos/Media/ppo-cma/30_36_ec39dd75c89c9c1809fd.mp4""}","{""path"":""media/videos/Media/ppo-cma/50_37_17a65e4447e712368673.mp4"",""size"":498731,""_type"":""video-file"",""sha256"":""17a65e4447e71236867334902c11e34a7f0ae982a9e6c0030f08941d2aa140a1""}","{""path"":""media/videos/Media/ppo-sa-x3/50_31_683553e88f7c59f72c65.mp4"",""size"":478705,""_type"":""video-file"",""sha256"":""683553e88f7c59f72c656950a24d4f4611f1f8afb78e81940e492ffa58e35b85""}","20279","{""path"":""media/videos/Media/Deterministic/ou_43_e6530e6bc39f2f4da13c.mp4"",""size"":355975,""_type"":""video-file"",""sha256"":""e6530e6bc39f2f4da13c4ece37589512bc91afbc6044e40c7dde058b5357502e""}","609","0.9736421725239616","{""size"":505632,""_type"":""video-file"",""sha256"":""705074982efc57c8f9303da8859dc4e0446f504c4a6b2435ffe812519c8d8a9a"",""path"":""media/videos/Media/ppo-sa/20_27_705074982efc57c8f930.mp4""}","90102","{""sha256"":""eb78e39b46d77b6132b293358b4cc6003e9187a40f07221f794d0392e7f1b89a"",""path"":""media/videos/Media/ppo-dma/10_33_eb78e39b46d77b6132b2.mp4"",""size"":412620,""_type"":""video-file""}","0","0.571685303514377","-0.06778644271145771","14828","0.382275","0","0.9673111421168028","0.3922","3546","31","0","0.9530011655011654","0.01219756048790242","6822","0","3822","{""path"":""media/videos/Media/Deterministic/zero_40_649a4ccc2d3cc7c78e07.mp4"",""size"":298768,""_type"":""video-file"",""sha256"":""649a4ccc2d3cc7c78e07f58f702fa00b3d34eb01eb57d0067586e9142f6704f9""}","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_73819d7967203299ccf9.mp4"",""size"":498096,""_type"":""video-file"",""sha256"":""73819d7967203299ccf99049a16d31d12633c44cad441c2758e0979a881a5699""}","-0.09546634711404034","206","1803","5680","628","0","{""path"":""media/videos/Media/ppo-cma/10_35_86acc102a7165592016a.mp4"",""size"":468427,""_type"":""video-file"",""sha256"":""86acc102a7165592016a806fb1d64abcc0179caf5ecf73a2805642d39dfccfe4""}","{""path"":""media/videos/Media/ppo-dma/40_34_f255e3dd5deb8e408a23.mp4"",""size"":466220,""_type"":""video-file"",""sha256"":""f255e3dd5deb8e408a235888f8cd3baffb775a17e5c1288a8bcb113430073655""}","0","{""size"":476779,""_type"":""video-file"",""sha256"":""ad282be1871927667727782661d04cc9af872149131a19ded9f530e40ade46cd"",""path"":""media/videos/Media/ppo-sa-x3/20_30_ad282be1871927667727.mp4""}","0","137.60446767592092","124.87693946860225","0","0.9724385859796284","{""path"":""media/videos/Media/ppo-sa-x3/40_29_8c1af7d73d41fff26970.mp4"",""size"":484371,""_type"":""video-file"",""sha256"":""8c1af7d73d41fff2697014c17edac874ea20d9b81cd06eb760a7b8250def9e93""}","0","-0.0825504697181691","0","1693673758.970662"
