"Name","cuda","seed","test","gamma","track","env_id","no_move","vf_coef","atk_foul","ent_coef","exp_name","norm_adv","num_envs","anneal_lr","clip_coef","no_energy","num_steps","target_kl","batch_size","clip_vloss","gae_lambda","check_angle","check_speed","terminal_rw","wandb_notes","enemy_policy","hierarchical","speed_factor","threshold_kl","wandb_entity","adaptative_lr","capture_video","learning_rate","max_grad_norm","reward_scaler","update_epochs","minibatch_size","num_minibatches","total_timesteps","speed_factor_end","wandb_project_name","torch_deterministic","record_video_step_frequency","_wandb","Atk-Foul/ppo-sa-x3/20","Outcomes/atk_fouls/ou","Outcomes/wins/ppo-cma","Outcomes/wins/ppo-dma","Media/Deterministic/ou","Media/ppo-dma/40","Atk-Foul/ppo-sa/40","Rating/ppo-dma/10","Atk-Foul/ppo-cma/10","Media/ppo-sa/40","Outcomes/wins/ou","Rating/ppo-dma/20","Rating/ppo-dma/40","Rating/ppo-sa-x3/20","Rating/ou/00","Atk-Foul/ou/02","Atk-Foul/zero/02","Media/ppo-cma/10","Media/ppo-cma/50","Atk-Foul/ppo-sa/50","Len/4-Lenght Losses","Outcomes/wins/ppo-sa-x3","RATING-rsa","Rating/zero/02","Outcomes/draws/ppo-sa-x3","Outcomes/atk_fouls/ppo-sa-x3","Total/5-Total Wins","Atk-Foul/ppo-sa-x3/50","Outcomes/losses/ppo-dma","Outcomes/losses/ppo-sa-x3","Outcomes/atk_fouls/ppo-cma","Media/ppo-sa/20","Rating/ppo-sa/50","Atk-Foul/ou/01","Rating/ppo-cma/30","Outcomes/losses/ou","Atk-Foul/ppo-cma/50","RATING-zero","Len/2-Lenght","Atk-Foul/zero/01","Media/ppo-cma/30","Media/ppo-dma/10","Len/3-Lenght Wins","Atk-Foul/ppo-dma/40","Outcomes/draws/zero","global_step","Media/ppo-sa/50","RATING2-rsa","Media/ppo-sa-x3/40","Total/8-Total Atk Fouls","Media/Deterministic/zero","Rating/zero/01","Rating/ppo-cma/50","Media/ppo-sa-x3/50","Rating/ppo-sa-x3/40","Outcomes/wins/ppo-sa","Outcomes/atk_fouls/zero","Outcomes/losses/ppo-cma","Rating/Score","Rating/ppo-cma/10","Atk-Foul/ppo-sa/20","Outcomes/losses/zero","Outcomes/draws/ppo-cma","_wandb.runtime","Atk-Foul/ou/00","Atk-Foul/ppo-dma/20","Total/7-Total Draws","Total/6-Total Losses","Atk-Foul/ppo-sa-x3/40","Rating/ou/01","Outcomes/wins/zero","Outcomes/draws/ppo-sa","Outcomes/draws/ppo-dma","Atk-Foul/ppo-cma/30","Rating/ppo-sa-x3/50","Rating/ou/02","Rating/zero/00","Total/9-Matches","Atk-Foul/zero/00","Outcomes/losses/ppo-sa","Outcomes/atk_fouls/ppo-dma","Step","RATING2-zero","Media/ppo-dma/20","Rating/ppo-sa/20","Rating/ppo-sa/40","Outcomes/draws/ou","Media/ppo-sa-x3/20","Atk-Foul/ppo-dma/10","Relative Time (Process)","Wall Time","Outcomes/atk_fouls/ppo-sa"
"exp125-cma","true","40","false","0.99","true","cma","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693674916.335164,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0","0","8059","4327","{""sha256"":""d6021fd69e1a4959dd5f10e00a6921f92e55fe6528211b4d904124835edc1980"",""path"":""media/videos/Media/Deterministic/ou_43_d6021fd69e1a4959dd5f.mp4"",""size"":438468,""_type"":""video-file""}","{""path"":""media/videos/Media/ppo-dma/40_34_dd6cf34db4553e5eb99f.mp4"",""size"":480580,""_type"":""video-file"",""sha256"":""dd6cf34db4553e5eb99fc9d8d58f5e43abfd653c53cdaec8db5647671ba86e12""}","0","-0.4292","0","{""path"":""media/videos/Media/ppo-sa/40_26_e6b5b8a5074455009cb8.mp4"",""size"":492472,""_type"":""video-file"",""sha256"":""e6b5b8a5074455009cb817eaa28de38ea182f6d34d54349fecf76dcb8898e889""}","14736","-0.4113177364527094","-0.4290283886445422","-0.05118976204759048","0.9624225464721168","0","0","{""sha256"":""b2684680754b51ad03fc7cd41152215d54661a5ab9d4bdb36d07eb236801c7a5"",""path"":""media/videos/Media/ppo-cma/10_35_b2684680754b51ad03fc.mp4"",""size"":499405,""_type"":""video-file""}","{""path"":""media/videos/Media/ppo-cma/50_37_90072ac32041997dd171.mp4"",""size"":480770,""_type"":""video-file"",""sha256"":""90072ac32041997dd17143264e5ce223d616127d60be0d651b353be3f4093a0b""}","0","102.63589904373728","4474","-0.5213505461767627","0.9669322709163348","430","0","57728","0","10676","10107","0","{""path"":""media/videos/Media/ppo-sa/20_27_cc3e0475aaeb61660027.mp4"",""size"":480371,""_type"":""video-file"",""sha256"":""cc3e0475aaeb61660027eb602125752c60ac92c3877374b3ef307d47e64a2888""}","0.4926029588164734","0","0.18488906656006396","284","0","0.9307616221562808","87.01938363159998","0","{""path"":""media/videos/Media/ppo-cma/30_36_c91ea006279a38708f00.mp4"",""size"":500572,""_type"":""video-file"",""sha256"":""c91ea006279a38708f00b7f1823c28e275df341d76cbedfdb2583f65eae6bea0""}","{""size"":481202,""_type"":""video-file"",""sha256"":""1eb125f782e67b30e15f7616e19c4ffd9498ae4d4f63913ec9d88d58c3836a88"",""path"":""media/videos/Media/ppo-dma/10_33_1eb125f782e67b30e15f.mp4""}","74.36574972283813","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_533247e73d58541975db.mp4"",""size"":499538,""_type"":""video-file"",""sha256"":""533247e73d58541975db7dfc2a40eecbeef9baccadbfd0ad244d464fc8125ed3""}","0.2654791459781529","{""path"":""media/videos/Media/ppo-sa-x3/40_29_09df50ed7cea73b4f112.mp4"",""size"":495626,""_type"":""video-file"",""sha256"":""09df50ed7cea73b4f112450ea2f2dd5d98e0b48c573d2de7c08571ade0917349""}","0","{""path"":""media/videos/Media/Deterministic/zero_40_a7da76677cbecdf7fb53.mp4"",""size"":301551,""_type"":""video-file"",""sha256"":""a7da76677cbecdf7fb530d25f8f3e68e43bfa5ddfee72d540c519d6599408cc9""}","0.9644","-0.02838864454218313","{""path"":""media/videos/Media/ppo-sa-x3/50_31_150b435e23eb97f88738.mp4"",""size"":494074,""_type"":""video-file"",""sha256"":""150b435e23eb97f88738078287217b6778d9d4827d1a289e4655d18900827495""}","-0.5963266120982232","11384","0","6925","0.28679115413650696","0.07017193122750899","0","274","23","403","0","0","453","31895","0","0.9629112662013958","14748","0","0","0","-0.4779044191161768","0.9612155137944822","0.95921631347461","90076","0","3629","0","43","0.935660237388724","{""path"":""media/videos/Media/ppo-dma/20_32_f0648fefe32937a08dcb.mp4"",""size"":459522,""_type"":""video-file"",""sha256"":""f0648fefe32937a08dcbd74755104f7a8766a048d8e77e438328c133b1e6834c""}","0.6243005595523581","0.432794088276413","0","{""path"":""media/videos/Media/ppo-sa-x3/20_30_5b1d6deb584f300ebce5.mp4"",""size"":474369,""_type"":""video-file"",""sha256"":""5b1d6deb584f300ebce5fa733bb8962a48cf85709e3eee9a83aba46d8a43b073""}","0","404.5987999439239","1693675320.933964","0"
"exp125-cma","true","20","false","0.99","true","cma","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693674916.287124,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0","0","7934","4329","{""sha256"":""7d25bc8fde04e84d2a08bf7db5341f78d8a6f98ac3c84bf43bf2a297811bf83c"",""path"":""media/videos/Media/Deterministic/ou_43_7d25bc8fde04e84d2a08.mp4"",""size"":446832,""_type"":""video-file""}","{""path"":""media/videos/Media/ppo-dma/40_34_2a619a9dc3d80aa47f11.mp4"",""size"":497558,""_type"":""video-file"",""sha256"":""2a619a9dc3d80aa47f1121a7500a7221339eb219f68d6517a49dc73ad2820c57""}","0","-0.4778088764494202","0","{""path"":""media/videos/Media/ppo-sa/40_26_ad50fa48ab626742fc39.mp4"",""size"":505936,""_type"":""video-file"",""sha256"":""ad50fa48ab626742fc39d646c8018fca24e53303719029e8919f4784a1addc19""}","14783","-0.3835397522972433","-0.4089456869009585","-0.11810551558752998","0.9629186602870812","0","0","{""path"":""media/videos/Media/ppo-cma/10_35_2f071e3d8ab314b205af.mp4"",""size"":507643,""_type"":""video-file"",""sha256"":""2f071e3d8ab314b205afe981695c901c2a713f6db094fd8511ee681b1d2f22b8""}","{""path"":""media/videos/Media/ppo-cma/50_37_f97959c7498f4bd4bde0.mp4"",""size"":483716,""_type"":""video-file"",""sha256"":""f97959c7498f4bd4bde07a40a47492b27f533f77779340545040507cb2dc94e3""}","0","101.24024898810254","4158","-0.5681592039800994","0.9620758483033932","402","0","57114","0","10687","10444","0","{""path"":""media/videos/Media/ppo-sa/20_27_d05254b44d931ab21b1c.mp4"",""size"":500302,""_type"":""video-file"",""sha256"":""d05254b44d931ab21b1c8f9e3cdc4e1ee5031ba0afbd7f97b7dbb5ec7d2e3540""}","0.4487717195925704","0","0.15484515484515485","254","0","0.9545903257650544","85.96530489969821","0","{""path"":""media/videos/Media/ppo-cma/30_36_8626cf99a3f7c996ea0d.mp4"",""size"":477746,""_type"":""video-file"",""sha256"":""8626cf99a3f7c996ea0d49c7a2f4efe82b828c4c5027e451a211cceb9a41c46d""}","{""size"":477958,""_type"":""video-file"",""sha256"":""a5279394817b01aa4a3849fa2b1defdfb5e7d8a840359832eebe9103754109e5"",""path"":""media/videos/Media/ppo-dma/10_33_a5279394817b01aa4a38.mp4""}","73.62527576426095","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_50a47adfcf407e70eb3a.mp4"",""size"":498626,""_type"":""video-file"",""sha256"":""50a47adfcf407e70eb3a424a7fae90435af3b2d1f66121fb729e904aa46e9274""}","0.244849087893864","{""path"":""media/videos/Media/ppo-sa-x3/40_29_668fc1dbd66da70741b0.mp4"",""size"":486627,""_type"":""video-file"",""sha256"":""668fc1dbd66da70741b0c557c511c3f8dff3a6f5566bc94d73f6e725038214c7""}","0","{""path"":""media/videos/Media/Deterministic/zero_40_a5c49e5d967e0e2d573e.mp4"",""size"":282639,""_type"":""video-file"",""sha256"":""a5c49e5d967e0e2d573ed368998d2851a23d340d01bc9108d0fe9e3ad3999714""}","0.9640718562874252","-0.03453783190257537","{""path"":""media/videos/Media/ppo-sa-x3/50_31_7ebaee858572fc279567.mp4"",""size"":463540,""_type"":""video-file"",""sha256"":""7ebaee858572fc27956718318e630e892ff9e177c2935da61fd5c85ac5988f57""}","-0.6256","11154","0","7080","0.27185780223681877","0.0504","0","282","0","394","0","0","402","32612","0","0.963266120982232","14756","0","0","0","-0.5134","0.9724660814046288","0.9613391789557592","90128","0","3865","0","43","0.9473042119118132","{""path"":""media/videos/Media/ppo-dma/20_32_c9d22ffa1df4b0446fcb.mp4"",""size"":490456,""_type"":""video-file"",""sha256"":""c9d22ffa1df4b0446fcbcf0981648bfeca8fd92991748477a67c1879977502b9""}","0.6141543382646941","0.3932135728542914","0","{""path"":""media/videos/Media/ppo-sa-x3/20_30_e919fe9ec3c630f63ec7.mp4"",""size"":477084,""_type"":""video-file"",""sha256"":""e919fe9ec3c630f63ec751c9d686cc28e86060aca4d9d82b580a66f6760b348b""}","0","395.7461109161377","1693675312.0332348","0"
"exp125-dma","true","20","false","0.99","true","dma","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693674448.325604,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0","0","10493","6421","{""_type"":""video-file"",""sha256"":""bd2dcf8ecb8fe5e5d55ff943e9914de4dab8bbdd323b49f0169cd64fff71dad2"",""path"":""media/videos/Media/Deterministic/ou_43_bd2dcf8ecb8fe5e5d55f.mp4"",""size"":421719}","{""path"":""media/videos/Media/ppo-dma/40_34_70403abc57bf1c4ac627.mp4"",""size"":458578,""_type"":""video-file"",""sha256"":""70403abc57bf1c4ac627b63cff632e19cc9174415a6c5b36edfcce9d8c4f60ca""}","0","-0.16716656668666266","0","{""path"":""media/videos/Media/ppo-sa/40_26_0934359b763a96db3606.mp4"",""size"":481831,""_type"":""video-file"",""sha256"":""0934359b763a96db36066b71141b4c3c81ef7ce10b62045bf520d3028c1b8a8a""}","14846","-0.10415833666533386","-0.11275489804078367","0.2405518896220756","0.9761003784106752","0","0","{""path"":""media/videos/Media/ppo-cma/10_35_a0409a03ae106d916d65.mp4"",""size"":519503,""_type"":""video-file"",""sha256"":""a0409a03ae106d916d659ee8306bdddfcf40bf05a78bb802b964db96027a1047""}","{""_type"":""video-file"",""sha256"":""0f947e8fe719cf9d0419370cf29c7999725637d5f117538d3b10cce2a972eab9"",""path"":""media/videos/Media/ppo-cma/50_37_0f947e8fe719cf9d0419.mp4"",""size"":458933}","0","119.9285495381113","6339","-0.3698903290129611","0.9696727853152434","1304","0","65646","0","8342","7366","0","{""path"":""media/videos/Media/ppo-sa/20_27_ec324a9a2bf0fea1a487.mp4"",""size"":461681,""_type"":""video-file"",""sha256"":""ec324a9a2bf0fea1a4877d927e971a086be1242cf6d5d67e066ceada8e61d560""}","0.6885605909363146","0","0.47781774580335734","195","0","0.9584158415841584","104.13093983335736","0","{""path"":""media/videos/Media/ppo-cma/30_36_69fd36601b51e9043f54.mp4"",""size"":486730,""_type"":""video-file"",""sha256"":""69fd36601b51e9043f54e3c63f7a0ee588fa0508f43108c3e679570d4fca9ad3""}","{""path"":""media/videos/Media/ppo-dma/10_33_90ab1b23e7f8f40aa5d9.mp4"",""size"":481261,""_type"":""video-file"",""sha256"":""90ab1b23e7f8f40aa5d953743e7bf5527194c0bc78603c40c461fc1217247622""}","86.20092617981294","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_0aeb4b248538f093149c.mp4"",""size"":494396,""_type"":""video-file"",""sha256"":""0aeb4b248538f093149c37b2f0a721717e732afe4d006a4f2ecd109ecbed4667""}","0.34553007643735456","{""size"":460905,""_type"":""video-file"",""sha256"":""a28b21ec56070e411ef54500c4decf3d8fc33d795ae5a65c5cd4560fe2bce2d4"",""path"":""media/videos/Media/ppo-sa-x3/40_29_a28b21ec56070e411ef5.mp4""}","0","{""size"":266615,""_type"":""video-file"",""sha256"":""1d8907640d9c38490a8eaf6ac199660cf88539e097dafddc6a3348dedaa78ff8"",""path"":""media/videos/Media/Deterministic/zero_40_1d8907640d9c38490a8e.mp4""}","0.9732854864433812","0.32261286456252497","{""sha256"":""45038f3c9d9e828938d1558c7291953f22e404d2addecb25cba96e69ab9891de"",""path"":""media/videos/Media/ppo-sa-x3/50_31_45038f3c9d9e828938d1.mp4"",""size"":477459,""_type"":""video-file""}","-0.3490509490509491","12721","0","4423","0.4749093007000766","0.41230523371953653","0","219","100","597","0","0","1646","22841","0","0.9684819469379612","14826","0","242","0","-0.09654207475514692","0.9776313161573796","0.9697030097667928","90133","0","2296","0","43","0.9507986798679868","{""path"":""media/videos/Media/ppo-dma/20_32_07fcf1692424a7c4e950.mp4"",""size"":491151,""_type"":""video-file"",""sha256"":""07fcf1692424a7c4e950b585a82c837150b59083bf4d2a9008403844229a4390""}","0.7568972411035586","0.6372353176188573","0","{""_type"":""video-file"",""sha256"":""cd72f72b4e85766b3a094e98622f2d0f04101aed83b7be2974e91d39b4639cd4"",""path"":""media/videos/Media/ppo-sa-x3/20_30_cd72f72b4e85766b3a09.mp4"",""size"":469791}","0","598.5759015083313","1693675046.9015057","0"
"exp125-cma","true","50","false","0.99","true","cma","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693673612.382854,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0","0","5526","2877","{""path"":""media/videos/Media/Deterministic/ou_43_8f3f524d791981f5626d.mp4"",""size"":457717,""_type"":""video-file"",""sha256"":""8f3f524d791981f5626da58771c0f847dd71390ce61346f978da87acbed60b73""}","{""sha256"":""f3565c53c15cda1b6c8984bad57198bd46ebdbabdd2f4c13cbb43cae4d08a8bc"",""path"":""media/videos/Media/ppo-dma/40_34_f3565c53c15cda1b6c89.mp4"",""size"":483325,""_type"":""video-file""}","0","-0.6312737452509498","0","{""_type"":""video-file"",""sha256"":""4046f5f37390bbbe2101284312a8c6260793f8ba2e0b4aecd545fe0f2e3bc3ec"",""path"":""media/videos/Media/ppo-sa/40_26_4046f5f37390bbbe2101.mp4"",""size"":501030}","14696","-0.6203796203796204","-0.5990424895272292","-0.5156968606278745","0.9558033047979296","0","0","{""path"":""media/videos/Media/ppo-cma/10_35_dfad5a418bf942b49a3d.mp4"",""size"":504317,""_type"":""video-file"",""sha256"":""dfad5a418bf942b49a3dbf937dd59c84272472afc03816d6263cfc7e6f363fe5""}","{""path"":""media/videos/Media/ppo-cma/50_37_953fe9369a1172d3ec77.mp4"",""size"":504236,""_type"":""video-file"",""sha256"":""953fe9369a1172d3ec7740d2e6032ea7f569491381ada60ae6d49e7d690d01fb""}","0","89.72184781276805","2578","-0.7182817182817183","0.9546268656716418","38","0","49281","0","12142","12392","0","{""path"":""media/videos/Media/ppo-sa/20_27_a40e72db395b6c1ac4cb.mp4"",""size"":519135,""_type"":""video-file"",""sha256"":""a40e72db395b6c1ac4cbb1c179298af07b7c831629414cd32a6935648d113dde""}","0.14937012597480503","0","-0.2077429654759529","335","0","0.9065606361829026","76.56651946207448","0","{""sha256"":""23e34aff01ab0de14aa158a8ea6171226247f9cf7cc9d86c4a2934203a48dd8a"",""path"":""media/videos/Media/ppo-cma/30_36_23e34aff01ab0de14aa1.mp4"",""size"":517246,""_type"":""video-file""}","{""sha256"":""c4ccc7e1f9a58a38aa3178d9e07c6969004508db956e9c9adfa48b4f952ac606"",""path"":""media/videos/Media/ppo-dma/10_33_c4ccc7e1f9a58a38aa31.mp4"",""size"":475038,""_type"":""video-file""}","65.27020555589375","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_5b6edab34247eaf9adac.mp4"",""size"":479984,""_type"":""video-file"",""sha256"":""5b6edab34247eaf9adac6e7d2b890191f9d8478f13a2f0a2796b3fa33c12ac35""}","0.17382700632700637","{""_type"":""video-file"",""sha256"":""6a528af84e69cc701adc4b7366027fed810683f80bc19456c980b24429b239da"",""path"":""media/videos/Media/ppo-sa-x3/40_29_6a528af84e69cc701adc.mp4"",""size"":498953}","0","{""size"":299445,""_type"":""video-file"",""sha256"":""cfbc3c548db5d584c87cc5cc2c979f2000be80232d3f4d1b9b456631aaecde3b"",""path"":""media/videos/Media/Deterministic/zero_40_cfbc3c548db5d584c87c.mp4""}","0.9668199080551668","-0.3322690081819996","{""path"":""media/videos/Media/ppo-sa-x3/50_31_6259abbc9debdd1829d2.mp4"",""size"":495228,""_type"":""video-file"",""sha256"":""6259abbc9debdd1829d2a86ed28664e7a792c5cdf7a95590b702e3f5ebabe2d3""}","-0.7418065547561951","8866","0","9500","0.09404820025742312","-0.2533972821742606","0","295","0","349","0","0","38","40805","0","0.9520383693045564","14738","0","0","0","-0.7041774935038977","0.958433253397282","0.9608391608391608","90124","0","6141","0","43","0.9215904572564612","{""size"":483518,""_type"":""video-file"",""sha256"":""cf1a770fea7548d94517dd220773ff90e2200987ed86e3b024643d4f3e4b796b"",""path"":""media/videos/Media/ppo-dma/20_32_cf1a770fea7548d94517.mp4""}","0.3216140631242509","0.0736","0","{""path"":""media/videos/Media/ppo-sa-x3/20_30_6b4e66947e808124c03a.mp4"",""size"":518424,""_type"":""video-file"",""sha256"":""6b4e66947e808124c03a50920932e691887ddb0d8b2fb54634fc221f7714af58""}","0","350.14775371551514","1693673962.5306077","0"
"exp125-cma","true","10","false","0.99","true","cma","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693673612.287565,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","0","0","8211","4609","{""path"":""media/videos/Media/Deterministic/ou_43_40495332a195192b3f19.mp4"",""size"":454906,""_type"":""video-file"",""sha256"":""40495332a195192b3f194d296a28131f2ffd1fa655d0bca2c3ad3ad8dab4ae26""}","{""size"":470248,""_type"":""video-file"",""sha256"":""03288179cc30668b27ce88aeebf14036a3adae1c1c4b28ae79c72117d9a2315a"",""path"":""media/videos/Media/ppo-dma/40_34_03288179cc30668b27ce.mp4""}","0","-0.4273743016759777","0","{""path"":""media/videos/Media/ppo-sa/40_26_16b3327ebd207ecc24a5.mp4"",""size"":500704,""_type"":""video-file"",""sha256"":""16b3327ebd207ecc24a5e0a743dffa8f0dfe92759eda0688789abdfc31528726""}","14744","-0.3371953655613264","-0.3937699680511182","-0.08338332333533294","0.9621739996018316","0","0","{""path"":""media/videos/Media/ppo-cma/10_35_575f2c4796264aec2d50.mp4"",""size"":494164,""_type"":""video-file"",""sha256"":""575f2c4796264aec2d5026136c792bdf51486ade76b231095f408a9f336bc8ca""}","{""path"":""media/videos/Media/ppo-cma/50_37_f083f1c439326f8d866f.mp4"",""size"":494451,""_type"":""video-file"",""sha256"":""f083f1c439326f8d866f95d74207551a30e50eb48b3f6e7f70a681767cc62cbd""}","0","102.64057366691938","4569","-0.4725274725274725","0.9752741774675971","309","0","58154","0","10411","10126","0","{""path"":""media/videos/Media/ppo-sa/20_27_e1cc2c420a7ae1898fbc.mp4"",""size"":494536,""_type"":""video-file"",""sha256"":""e1cc2c420a7ae1898fbcae145961eb964e83237b36719ff21dec347aa18abb59""}","0.4707643184993016","0","0.18633912522468543","297","0","0.9431372549019608","85.66204715672677","0","{""sha256"":""da91e814e55041b555f5ee62a0d0fb9da87ef0d1134c7a441b6d3446afd169ae"",""path"":""media/videos/Media/ppo-cma/30_36_da91e814e55041b555f5.mp4"",""size"":477365,""_type"":""video-file""}","{""path"":""media/videos/Media/ppo-dma/10_33_0e617026f1297c019887.mp4"",""size"":482875,""_type"":""video-file"",""sha256"":""0e617026f1297c019887ea0d7bc9aa5995c51d6a2f8f509a774d4b7bd1c6530c""}","73.63383430202566","0","0","2499840000","{""path"":""media/videos/Media/ppo-sa/50_28_7cbbc37ff15564f4ed92.mp4"",""size"":505477,""_type"":""video-file"",""sha256"":""7cbbc37ff15564f4ed92cd634d831e678b2c49daa8c7f49cb04623b22d321808""}","0.29015484515484513","{""path"":""media/videos/Media/ppo-sa-x3/40_29_3c5b60d26f3fb42b9576.mp4"",""size"":458114,""_type"":""video-file"",""sha256"":""3c5b60d26f3fb42b95765e1b5bea44e0f743bad2b9e47588a285ac95d860f456""}","0","{""_type"":""video-file"",""sha256"":""f72b111054a0ac5c73394b6c393903113f1001b7a0155a3412da95313a1d833b"",""path"":""media/videos/Media/Deterministic/zero_40_f72b111054a0ac5c7339.mp4"",""size"":305154}","0.9644355644355644","0.011195521791283488","{""path"":""media/videos/Media/ppo-sa-x3/50_31_d78f2457ecbd852452b4.mp4"",""size"":475594,""_type"":""video-file"",""sha256"":""d78f2457ecbd852452b4a87bd50bd0b0997c4a08fd13f701f63731027fe1661b""}","-0.5546","11231","0","6799","0.2940138696255201","0.08458308338332333","0","235","0","402","0","0","315","31656","0","0.9604079184163168","14790","0","6","0","-0.47311613032180694","0.9589396053418378","0.9664335664335664","90125","0","3788","0","43","0.9417933006535948","{""size"":492775,""_type"":""video-file"",""sha256"":""c32045185f045e4f31a2969b49467d754e57a03fd97ebcf100de33e24ebdb084"",""path"":""media/videos/Media/ppo-dma/20_32_c32045185f045e4f31a2.mp4""}","0.6066360183889666","0.4093906093906094","0","{""sha256"":""b12205c4fc17f3e67e44a94509838f1449d1d4171f5aad0a129f8381d430cb64"",""path"":""media/videos/Media/ppo-sa-x3/20_30_b12205c4fc17f3e67e44.mp4"",""size"":497439,""_type"":""video-file""}","0","403.02661085128784","1693674015.3141758","0"
