"Name","cuda","seed","test","gamma","track","env_id","no_move","vf_coef","atk_foul","ent_coef","exp_name","norm_adv","num_envs","anneal_lr","clip_coef","no_energy","num_steps","target_kl","batch_size","clip_vloss","gae_lambda","check_angle","check_speed","terminal_rw","wandb_notes","enemy_policy","hierarchical","speed_factor","threshold_kl","wandb_entity","adaptative_lr","capture_video","learning_rate","max_grad_norm","reward_scaler","update_epochs","minibatch_size","num_minibatches","total_timesteps","speed_factor_end","wandb_project_name","torch_deterministic","record_video_step_frequency","_wandb","Relative Time (Process)","Atk-Foul/ou/01","Atk-Foul/ou/02","Media/ppo-cma/10","Rating/ppo-cma/30","Media/ppo-sa-x3/40","Len/4-Lenght Losses","Outcomes/losses/ppo-sa","Outcomes/wins/ppo-sa-x3","Outcomes/losses/ppo-sa-x3","Outcomes/atk_fouls/ppo-sa-x3","Rating/Score","Rating/zero/01","Media/ppo-dma/40","Atk-Foul/ppo-sa-x3/50","Media/ppo-sa/40","Outcomes/wins/ou","Rating/ppo-dma/10","Atk-Foul/ppo-sa/20","Atk-Foul/ppo-cma/30","Atk-Foul/ppo-dma/10","Outcomes/losses/ppo-dma","Step","Rating/zero/02","Atk-Foul/zero/01","Media/ppo-dma/20","Rating/ppo-sa/40","Outcomes/draws/ou","Rating/ppo-cma/10","Rating/ppo-dma/20","Media/Deterministic/ou","Media/ppo-sa/20","Rating/ppo-sa-x3/40","Outcomes/atk_fouls/ppo-dma","Wall Time","Atk-Foul/ppo-cma/10","Outcomes/atk_fouls/zero","Rating/ou/02","Rating/ppo-sa/50","Atk-Foul/ppo-sa/40","Atk-Foul/ppo-cma/50","Rating/ppo-sa-x3/50","Outcomes/wins/ppo-dma","Outcomes/losses/ppo-cma","Len/2-Lenght","Atk-Foul/ppo-dma/40","_wandb.runtime","Total/5-Total Wins","Atk-Foul/ppo-dma/20","Outcomes/atk_fouls/ppo-cma","Media/ppo-sa/50","Total/9-Matches","Media/ppo-cma/30","Len/3-Lenght Wins","Rating/ppo-dma/40","Rating/ppo-sa-x3/20","Media/Deterministic/zero","Rating/zero/00","Rating/ppo-sa/20","Rating/ppo-cma/50","Media/ppo-sa-x3/20","Media/ppo-sa-x3/50","Outcomes/losses/ou","Total/8-Total Atk Fouls","Atk-Foul/ou/00","Atk-Foul/zero/00","Outcomes/wins/ppo-sa","Atk-Foul/ppo-sa-x3/20","Atk-Foul/ppo-sa-x3/40","Outcomes/wins/ppo-cma","Rating/ou/00","Rating/ou/01","Atk-Foul/zero/02","Media/ppo-cma/50","Total/7-Total Draws","Total/6-Total Losses","Outcomes/draws/ppo-cma","Outcomes/wins/zero","Outcomes/losses/zero","Outcomes/atk_fouls/ou","Outcomes/draws/ppo-dma","Outcomes/draws/ppo-sa-x3","Media/ppo-dma/10","Atk-Foul/ppo-sa/50","Outcomes/draws/zero","Outcomes/draws/ppo-sa","Outcomes/atk_fouls/ppo-sa"
"exp111-sa","true","30","false","0.99","true","sa","false","4","false","0.005","exp111","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","final base","ou","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","1000000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693667953.731778,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","340.24182629585266","0.1056","0.11117776444711058","{""path"":""media/videos/Media/ppo-cma/10_9_10ad295d3a5797985ff8.mp4"",""size"":495702,""_type"":""video-file"",""sha256"":""10ad295d3a5797985ff83e23fbe0a843cc74b60c861425fbef9eb260b3e91ea9""}","-0.45083932853717024","{""_type"":""video-file"",""sha256"":""796d5ae9bb3b88c6e50e3918a6966d5c1662e88402d1b7137bd8d2f37dbfb001"",""path"":""media/videos/Media/ppo-sa-x3/40_3_796d5ae9bb3b88c6e50e.mp4"",""size"":479619}","84.37046944547986","7846","1583","13092","344","-0.07005528050973514","0.8553735517379145","{""size"":481565,""_type"":""video-file"",""sha256"":""149033d769b5f55a88972197e5f7d2cd45c05e35f0d7b9dc3c2a6e0e319f5e84"",""path"":""media/videos/Media/ppo-dma/40_8_149033d769b5f55a8897.mp4""}","0.01878872676394163","{""path"":""media/videos/Media/ppo-sa/40_0_fb5bb1f956ab5dd4c9dd.mp4"",""size"":488650,""_type"":""video-file"",""sha256"":""fb5bb1f956ab5dd4c9dd2e1dc14aae5cff0534f4ebf17640725c813fdf4b71b9""}","13130","-0.7735358784729163","0.0752","0.05135891286970424","0.021786927843294022","12924","17","0.8493123380506279","0.09948062325209749","{""path"":""media/videos/Media/ppo-dma/20_6_1414b25dd6031153dfa3.mp4"",""size"":425534,""_type"":""video-file"",""sha256"":""1414b25dd6031153dfa3f3de1718c87d4ab4d2b543f63a243b2e362a3b8c4fd6""}","-0.22482014388489208","0","-0.5095923261390888","-0.7211115553778489","{""sha256"":""910e566c8b06d9ffa051e97d3c4b63da2d6da29b3c765cc231e26bdaf2acd23c"",""path"":""media/videos/Media/Deterministic/ou_17_910e566c8b06d9ffa051.mp4"",""size"":493716,""_type"":""video-file""}","{""path"":""media/videos/Media/ppo-sa/20_1_8935ee4d85ba9939919c.mp4"",""size"":475345,""_type"":""video-file"",""sha256"":""8935ee4d85ba9939919cfa0fb741ef4c99959893614064678895068f9476986a""}","-0.8294341131773645","358","1693668293.9736042","0.041167066346922465","1508","0.8390321935612878","-0.14148681055155876","0.053357314148681056","0.0378","-0.8187087747351589","1742","11028","74.53966210065937","0.026573426573426574","339","39296","0.023190723710515795","652","{""path"":""media/videos/Media/ppo-sa/50_2_f1f37ad137998fb9f4d8.mp4"",""size"":488794,""_type"":""video-file"",""sha256"":""f1f37ad137998fb9f4d86268e491ed89657a794e14f871d425bf035953410af3""}","90086","{""_type"":""video-file"",""sha256"":""fcb5fc34ade8b930059488e36d1998de7c348f3d8d7d55ee1807accfff0f57a7"",""path"":""media/videos/Media/ppo-cma/30_10_fcb5fc34ade8b9300594.mp4"",""size"":496470}","63.75737988599349","-0.7402597402597403","-0.6518267119185466","{""_type"":""video-file"",""sha256"":""03b232a1030888b1538b5403ef6b6ed9a9ab9998f02c2b0c81db36fc93962e8d"",""path"":""media/videos/Media/Deterministic/zero_14_03b232a1030888b1538b.mp4"",""size"":314504}","0.8637906930297583","0.0492","-0.572","{""path"":""media/videos/Media/ppo-sa-x3/20_4_554f4d92c93e3a1a1451.mp4"",""size"":478703,""_type"":""video-file"",""sha256"":""554f4d92c93e3a1a14515398a9c5c8754c7009af37b77ba95cf25d6aebb5c734""}","{""sha256"":""6f40666289550e656a3cfd008cfca54956477fb357a97a02796747927bf51188"",""path"":""media/videos/Media/ppo-sa-x3/50_5_6f40666289550e656a3c.mp4"",""size"":466596,""_type"":""video-file""}","365","5376","0.09708931419457736","0.09726383063710804","6259","0.03353962866839689","0.016396720655868825","3362","0.8590510366826156","0.852","0.10424556507873232","{""path"":""media/videos/Media/ppo-cma/50_11_87d2430083a8b7e5e599.mp4"",""size"":476188,""_type"":""video-file"",""sha256"":""87d2430083a8b7e5e599a40f09327e2bd9fa8dcdf880d5bbb3eca1db597ad2cb""}","7","45607","0","13220","352","1571","0","7","{""size"":478643,""_type"":""video-file"",""sha256"":""ec11dd80177ca9bb296fa5fb7aff2b2d23261f94ece8914ad6aa9e8ebe5faeb2"",""path"":""media/videos/Media/ppo-dma/10_7_ec11dd80177ca9bb296f.mp4""}","0.05995203836930456","0","0","943"
"exp111-sa-x3","true","40","false","0.99","true","sa-x3","false","4","false","0.005","exp111","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","final base","ou","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","1000000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693666643.253201,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","397.99118995666504","0.5142458657103008","0.5138","{""path"":""media/videos/Media/ppo-cma/10_9_2bcd348dcf3a793a8e4b.mp4"",""size"":486004,""_type"":""video-file"",""sha256"":""2bcd348dcf3a793a8e4b17eeb80fa3e94396c08e50160216ab88efbfc72c75df""}","0.28254349130173967","{""sha256"":""fc8a1de9bea55b25cae3f2695cd6dbacde21eedd75ab78ec0fe658354713c12e"",""path"":""media/videos/Media/ppo-sa-x3/40_3_fc8a1de9bea55b25cae3.mp4"",""size"":488119,""_type"":""video-file""}","96.82109239930844","1422","4115","4817","6395","0.28352145972763293","0.597285970864099","{""path"":""media/videos/Media/ppo-dma/40_8_83f7363fba5b9603d1f0.mp4"",""size"":470698,""_type"":""video-file"",""sha256"":""83f7363fba5b9603d1f08fffc3fcf759810cfb89ff7e439c3c0b9a29abacf0f4""}","0.4156","{""path"":""media/videos/Media/ppo-sa/40_0_1df17da893059ac481c4.mp4"",""size"":430946,""_type"":""video-file"",""sha256"":""1df17da893059ac481c49f07c07af137f670c343156bc9a37e46fa6035ae05cf""}","8780","-0.07111466240511387","0.5204713401238267","0.4399120175964807","0.32221334398721535","5958","17","0.6088950937375349","0.4925164637796847","{""size"":419521,""_type"":""video-file"",""sha256"":""35b97f576920ea0b74a7aa5f9713f8dc06c9073d3b13b16fe7ee60f86fcb88f5"",""path"":""media/videos/Media/ppo-dma/20_6_35b97f576920ea0b74a7.mp4""}","0.39017571884984026","0","0.2406556066360184","-0.039784086365453816","{""path"":""media/videos/Media/Deterministic/ou_17_2cc7d939493a75911503.mp4"",""size"":416034,""_type"":""video-file"",""sha256"":""2cc7d939493a75911503ad371f14a1ad686dea042b678f8166dca54b0204037b""}","{""path"":""media/videos/Media/ppo-sa/20_1_335729bc89cb49297e88.mp4"",""size"":489519,""_type"":""video-file"",""sha256"":""335729bc89cb49297e8857edb75fcea11f50cf9eaea60a6b5f52cab8c59f9e10""}","-0.20623501199040767","4789","1693667041.244391","0.4361383170097941","7350","0.5748","0.38828936850519585","0.4968051118210863","0.415","-0.0594","4947","3049","85.40084795613714","0.322606436138317","397","41162","0.3122750899640144","6457","{""sha256"":""c5dfe4c7baa4854265930b3a1d6f8ad11a609fe777a10110597149bac25b916c"",""path"":""media/videos/Media/ppo-sa/50_2_c5dfe4c7baa485426593.mp4"",""size"":495474,""_type"":""video-file""}","90099","{""sha256"":""70303df3ad9d3384a46f59540afbedd48d7714051448caf199a72c6e8abb5e59"",""path"":""media/videos/Media/ppo-cma/30_10_70303df3ad9d3384a46f.mp4"",""size"":497184,""_type"":""video-file""}","68.15162042660707","-0.0911453128123126","0.12529976019184652","{""path"":""media/videos/Media/Deterministic/zero_14_c38874ee2e5600730db1.mp4"",""size"":246535,""_type"":""video-file"",""sha256"":""c38874ee2e5600730db10bdcf28964284e43f767819aa81c31a5ca5f9af75a61""}","0.5963614554178329","0.439384861194328","0.183","{""size"":475753,""_type"":""video-file"",""sha256"":""4371fb80b2e8e82b2b38420c898e87754f96af78291892508d702993c7f0dbaa"",""path"":""media/videos/Media/ppo-sa-x3/20_4_4371fb80b2e8e82b2b38.mp4""}","{""path"":""media/videos/Media/ppo-sa-x3/50_5_ce0637b36f887f90e41a.mp4"",""size"":422124,""_type"":""video-file"",""sha256"":""ce0637b36f887f90e41a355ecc713ffaa0110743c05f55de3feecb78efefdbf2""}","180","40322","0.5166633406505687","0.4956017592962815","7519","0.5245803357314148","0.3381294964028777","6581","0.5741368988225903","0.5676429567642957","0.4792580773833267","{""path"":""media/videos/Media/ppo-cma/50_11_048d2c2f2c677f3857f0.mp4"",""size"":485179,""_type"":""video-file"",""sha256"":""048d2c2f2c677f3857f0f5c104f790f1e2a5bc795b485311dc57f98c5837dea4""}","510","15617","0","9220","191","7739","129","381","{""path"":""media/videos/Media/ppo-dma/10_7_cc1131111bb0c2b82630.mp4"",""size"":476107,""_type"":""video-file"",""sha256"":""cc1131111bb0c2b826308a8253f8adef0a4c8383572a02882c1e50dcca813175""}","0.49920063948840926","0","0","7592"
"exp111-sa","true","20","false","0.99","true","sa","false","4","false","0.005","exp111","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","final base","ou","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","1000000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693666642.676947,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","340.5112590789795","0.10391686650679456","0.1026100816895796","{""_type"":""video-file"",""sha256"":""f406e7e53c893d050dfab81a4d2bae7ccaf3351355210a78d9dbad9e6f5e1fdf"",""path"":""media/videos/Media/ppo-cma/10_9_f406e7e53c893d050dfa.mp4"",""size"":489652}","-0.48753241571913025","{""path"":""media/videos/Media/ppo-sa-x3/40_3_570cd9819861e676cce7.mp4"",""size"":460664,""_type"":""video-file"",""sha256"":""570cd9819861e676cce75e9b247bbd2ba092e8dec0c88b620b748de7a6440735""}","80.43577150084317","8783","1475","13268","286","-0.10575653698095208","0.8475829005193768","{""size"":479816,""_type"":""video-file"",""sha256"":""47e34996a1a3690a095d78fc2fd44d27bc21c6f9bb06e1ee5d2b80817b7cae6f"",""path"":""media/videos/Media/ppo-dma/40_8_47e34996a1a3690a095d.mp4""}","0.014570858283433134","{""path"":""media/videos/Media/ppo-sa/40_0_7ed36acb9509a52279d6.mp4"",""size"":485609,""_type"":""video-file"",""sha256"":""7ed36acb9509a52279d6ad32301d5650c9360017fa0c3a6af8bf946f5db1842c""}","13154","-0.7789326404157505","0.06846307385229541","0.037502493516856174","0.02338596841894863","13120","17","0.8528942115768463","0.0968837395125849","{""path"":""media/videos/Media/ppo-dma/20_6_6c27159b0c0684beb255.mp4"",""size"":481899,""_type"":""video-file"",""sha256"":""6c27159b0c0684beb2557d7bb9202612ca6d436e8dc0a8fda3961daddb545305""}","-0.3469224620303757","0","-0.578789694427801","-0.7664670658682635","{""path"":""media/videos/Media/Deterministic/ou_17_1e8f888feee445bc79f0.mp4"",""size"":480415,""_type"":""video-file"",""sha256"":""1e8f888feee445bc79f09607db131a9b65896383195a701ba729691380c27f1f""}","{""path"":""media/videos/Media/ppo-sa/20_1_a3dfe85c511a3c711704.mp4"",""size"":473738,""_type"":""video-file"",""sha256"":""a3dfe85c511a3c711704ede1435701653dce13dfcd2724b447b74f079cd969ea""}","-0.8364289994008388","330","1693666983.1882062","0.0341521869382864","1485","0.8581390715281929","-0.258792965627498","0.04436450839328537","0.02996404314822213","-0.8281437125748503","1580","11474","71.97447332512397","0.022177822177822177","339","37907","0.02035928143712575","509","{""size"":485250,""_type"":""video-file"",""sha256"":""dfe5c383829feb61e7311ed9a011f52c08475e308e4c33ffdcfef97f0826a3bf"",""path"":""media/videos/Media/ppo-sa/50_2_dfe5c383829feb61e731.mp4""}","90141","{""path"":""media/videos/Media/ppo-cma/30_10_d83aabec45925f309472.mp4"",""size"":487121,""_type"":""video-file"",""sha256"":""d83aabec45925f30947260acf49c70f8206d2de4a5c0a1cafa1437d7e34c6219""}","61.9312791832643","-0.7598401598401598","-0.6907855286827903","{""path"":""media/videos/Media/Deterministic/zero_14_0397c60cd7f9eb1eb1d2.mp4"",""size"":309858,""_type"":""video-file"",""sha256"":""0397c60cd7f9eb1eb1d20da361dfccda10aab7ab54c3f3001f9257c8d61eed67""}","0.8501096272672912","-0.061676646706586825","-0.611865761086696","{""path"":""media/videos/Media/ppo-sa-x3/20_4_a7d6f7911645486fac58.mp4"",""size"":481522,""_type"":""video-file"",""sha256"":""a7d6f7911645486fac58ceea169ebd97606d7344e9805cddbf64ca8be4b13a2c""}","{""path"":""media/videos/Media/ppo-sa-x3/50_5_b2bdcf1e26b3cfbe4b94.mp4"",""size"":447870,""_type"":""video-file"",""sha256"":""b2bdcf1e26b3cfbe4b945d21a6eef84002df17e8debf0bd4ca99b93966333405""}","390","4973","0.10053967619428344","0.09906318517042056","5443","0.029182490505696584","0.013381266227281806","3069","0.8458924645212872","0.8443245403677059","0.1003992015968064","{""path"":""media/videos/Media/ppo-cma/50_11_1426923e3e95d77d4492.mp4"",""size"":500556,""_type"":""video-file"",""sha256"":""1426923e3e95d77d449290ae13401e3c109e34a4b0ee4a3eb4f0765311b92c4c""}","0","47440","0","13186","405","1538","0","0","{""path"":""media/videos/Media/ppo-dma/10_7_f00d74e4f5d6d043e807.mp4"",""size"":482075,""_type"":""video-file"",""sha256"":""f00d74e4f5d6d043e80741fc5da9932e07a6ad4c807717f021eeda6d6bf206f4""}","0.05195843325339728","0","0","825"
"exp111-sa","true","40","false","0.99","true","sa","false","4","false","0.005","exp111","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","final base","ou","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","1000000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693666643.253328,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","318.48414039611816","0.1059880239520958","0.11057788442311538","{""path"":""media/videos/Media/ppo-cma/10_9_c336e5ca724cca451358.mp4"",""size"":479649,""_type"":""video-file"",""sha256"":""c336e5ca724cca451358efc31e858b247aa4685b1ddb89578a4e296a10e30c00""}","-0.2763236763236763","{""sha256"":""9daebc650103e99a5a7af10f382a6e36cf2a41555b68193d11920117255250cc"",""path"":""media/videos/Media/ppo-sa-x3/40_3_9daebc650103e99a5a7a.mp4"",""size"":488295,""_type"":""video-file""}","82.52016383112792","6385","2192","12256","556","0.01722568758463007","0.8601677986416301","{""path"":""media/videos/Media/ppo-dma/40_8_d19672bcb7fa12c7125a.mp4"",""size"":444212,""_type"":""video-file"",""sha256"":""d19672bcb7fa12c7125a7969bd7d036efb96cac5818c4aadcd347c15da0e46ae""}","0.033140347374725494","{""path"":""media/videos/Media/ppo-sa/40_0_6b778e76c6b707815986.mp4"",""size"":507051,""_type"":""video-file"",""sha256"":""6b778e76c6b707815986bda4c78157df2342049e2aeeff94853c3a83901dcf7f""}","13139","-0.6906","0.09012789768185452","0.058941058941058944","0.0306","12188","17","0.8693657758276825","0.10227726727926488","{""path"":""media/videos/Media/ppo-dma/20_6_ea53e299e5e8140b5771.mp4"",""size"":464431,""_type"":""video-file"",""sha256"":""ea53e299e5e8140b5771a9879fa80498fc591607215f963e7467c8a5ecf996c4""}","-0.03896882494004796","0","-0.3526","-0.6334733053389322","{""_type"":""video-file"",""sha256"":""ef06917b74d15eab303c46a132c99c5cb5a64a16c782d0642da110e31c2fdca6"",""path"":""media/videos/Media/Deterministic/ou_17_ef06917b74d15eab303c.mp4"",""size"":449031}","{""path"":""media/videos/Media/ppo-sa/20_1_068418c81dc9cf5c023e.mp4"",""size"":501101,""_type"":""video-file"",""sha256"":""068418c81dc9cf5c023efdf60485577efd29630c68cf95eacd2814c0feb8cc53""}","-0.7807699980051865","520","1693666961.7374685","0.053","1503","0.8520295940811837","0.02336261980830671","0.07214228617106315","0.0512","-0.7402675184667599","2319","9789","73.51387378188195","0.038553735517379145","317","42814","0.03479304139172166","816","{""sha256"":""bc55d7dd95113c043433c2f5ad7c2f9d60406fd1d2e154f7ce9f732fb87c72a6"",""path"":""media/videos/Media/ppo-sa/50_2_bc55d7dd95113c043433.mp4"",""size"":500930,""_type"":""video-file""}","90098","{""size"":489441,""_type"":""video-file"",""sha256"":""830207b1001ccbc50964d62cf6142c65feb888aeb622d64093689409d95d09d0"",""path"":""media/videos/Media/ppo-cma/30_10_830207b1001ccbc50964.mp4""}","64.64626056897276","-0.6488214143028366","-0.4884","{""size"":288686,""_type"":""video-file"",""sha256"":""0d81729de5ccca546b3017a2428148592c3750d5939de4b1072d81bbae934ab3"",""path"":""media/videos/Media/Deterministic/zero_14_0d81729de5ccca546b30.mp4""}","0.8537170263788969","0.23321342925659472","-0.4416","{""_type"":""video-file"",""sha256"":""3b4029bd30d9aa3d8c8712cf121e8bc4834cd9210cf45643354a41572dedcebb"",""path"":""media/videos/Media/ppo-sa-x3/20_4_3b4029bd30d9aa3d8c87.mp4"",""size"":481033}","{""sha256"":""204bcb764020e3ecfd1fc68e9537b02e283c5c84b33fad667a29bbe909d50202"",""path"":""media/videos/Media/ppo-sa-x3/50_5_204bcb764020e3ecfd1f.mp4"",""size"":480824,""_type"":""video-file""}","326","6209","0.10173548773189708","0.10091926458832934","7474","0.054","0.023937761819269897","4435","0.8501895072810692","0.8562874251497006","0.09692859992022336","{""_type"":""video-file"",""sha256"":""3737ee9a22e6ed0a43cdb46ba3fba29b29ad069acc32a91964baf5e462a995fe"",""path"":""media/videos/Media/ppo-cma/50_11_3737ee9a22e6ed0a43cd.mp4"",""size"":477090}","38","41262","0","13255","318","1594","0","38","{""sha256"":""cc2ea2becc84077a9a47134515138d6495bba3ddb623694eed37c2c7b24c9c67"",""path"":""media/videos/Media/ppo-dma/10_7_cc2ea2becc84077a9a47.mp4"",""size"":481811,""_type"":""video-file""}","0.08146964856230032","0","0","1220"
"exp111-sa-x3","true","20","false","0.99","true","sa-x3","false","4","false","0.005","exp111","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","final base","ou","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","1000000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693666642.562802,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","487.9017531871796","0.426491123079992","0.43262694922031186","{""path"":""media/videos/Media/ppo-cma/10_9_f5d97022f3c21f2f0b96.mp4"",""size"":487804,""_type"":""video-file"",""sha256"":""f5d97022f3c21f2f0b965c8c0f152b99f0790cc6d87c52eb7075a1fc856d759f""}","0.1227263641814911","{""sha256"":""a4c8af344b13baa439cd0d65c6cb49e5b4673a5aeb67c30ec770c8851f500461"",""path"":""media/videos/Media/ppo-sa-x3/40_3_a4c8af344b13baa439cd.mp4"",""size"":505424,""_type"":""video-file""}","137.81284748043487","3070","2919","9084","2342","0.1378678918630976","0.6790836653386454","{""sha256"":""9430c72211c97eae3e2dad12a792253434a11b3690459539e63f5a4abd4d7443"",""path"":""media/videos/Media/ppo-dma/40_8_9430c72211c97eae3e2d.mp4"",""size"":476184,""_type"":""video-file""}","0.124750099960016","{""path"":""media/videos/Media/ppo-sa/40_0_d52c9cb0f3a331ff96db.mp4"",""size"":492881,""_type"":""video-file"",""sha256"":""d52c9cb0f3a331ff96db7671b2f89c49da2a715c86d3fad8d2a07b8bdde2b194""}","9851","-0.438785700019972","0.37837297621427146","0.26024385368778735","0.11683642899940085","9872","17","0.6887826260211197","0.39721115537848606","{""path"":""media/videos/Media/ppo-dma/20_6_3faf9188a29db9bc1b46.mp4"",""size"":465507,""_type"":""video-file"",""sha256"":""3faf9188a29db9bc1b46e4085373af03625ee62c04ddca955a7c83afe29e7a8d""}","0.2459508098380324","0","-0.005595523581135092","-0.377124575084983","{""_type"":""video-file"",""sha256"":""a80e24f46e298765b6c26f2f2cc5f08439459046834d369e1b3cd2d4aad5183b"",""path"":""media/videos/Media/Deterministic/ou_17_a80e24f46e298765b6c2.mp4"",""size"":441637}","{""_type"":""video-file"",""sha256"":""dfde524483b77501a7ba2bb74edbd0e20704a083f69dcf0379f0951d43e4cf75"",""path"":""media/videos/Media/ppo-sa/20_1_dfde524483b77501a7ba.mp4"",""size"":496492}","-0.5997202238209433","1857","1693667130.4645553","0.254396482813749","5894","0.6411435425829668","0.3072313224131043","0.3259348130373925","0.2061464777489523","-0.5039984006397441","3471","5748","101.79446885959072","0.122","487","40662","0.132373525294941","3608","{""sha256"":""2692222db8b639eaaf38321dcf2052f3689d51564b1932655f2fd1ee8563e0d7"",""path"":""media/videos/Media/ppo-sa/50_2_2692222db8b639eaaf38.mp4"",""size"":481002,""_type"":""video-file""}","90108","{""path"":""media/videos/Media/ppo-cma/30_10_ca6b24482c39bc329f37.mp4"",""size"":459418,""_type"":""video-file"",""sha256"":""ca6b24482c39bc329f37b83e6dac3a8944043fb2667edd4f7ec6ea9e67a3c52b""}","69.77236732084009","-0.4636","-0.1285742851429714","{""sha256"":""7bbffcef980e8034dbb83002342f66fbb104b9429deff6ab46e18f6ae1cc76b5"",""path"":""media/videos/Media/Deterministic/zero_14_7bbffcef980e8034dbb8.mp4"",""size"":257483,""_type"":""video-file""}","0.6729270729270729","0.3981611033379972","-0.04390341249251646","{""size"":497396,""_type"":""video-file"",""sha256"":""aee9f206e689e8a682ad4b12ba55ec4ab5ac4eb11e33f8e41465c03d8f7c1b6d"",""path"":""media/videos/Media/ppo-sa-x3/20_4_aee9f206e689e8a682ad.mp4""}","{""sha256"":""7dbf7ad39641491c20b8adabcc00225da4878ccffde4bde396339e4db12d649f"",""path"":""media/videos/Media/ppo-sa-x3/50_5_7dbf7ad39641491c20b8.mp4"",""size"":456398,""_type"":""video-file""}","222","25337","0.4274870155813024","0.3972027972027972","7830","0.2449510097980404","0.09852118305355716","6114","0.6392329204954055","0.6427289048473968","0.380952380952381","{""path"":""media/videos/Media/ppo-cma/50_11_dc8098e26b162ffd16c9.mp4"",""size"":479027,""_type"":""video-file"",""sha256"":""dc8098e26b162ffd16c940b57960c5d0f041f588b5a825809b8914cb6b03a692""}","1200","28239","140","10477","243","6442","118","942","{""path"":""media/videos/Media/ppo-dma/10_7_80517cd8af8cd4beccc1.mp4"",""size"":485678,""_type"":""video-file"",""sha256"":""80517cd8af8cd4beccc1b00f61976de165e02d07e8081557f026bcf1804940cf""}","0.33379944067119455","0","0","5194"
