"Name","cuda","seed","test","gamma","track","env_id","no_move","vf_coef","atk_foul","ent_coef","exp_name","norm_adv","num_envs","anneal_lr","clip_coef","no_energy","num_steps","target_kl","batch_size","clip_vloss","gae_lambda","check_angle","check_speed","terminal_rw","wandb_notes","enemy_policy","hierarchical","speed_factor","threshold_kl","wandb_entity","adaptative_lr","capture_video","learning_rate","max_grad_norm","reward_scaler","update_epochs","minibatch_size","num_minibatches","total_timesteps","speed_factor_end","wandb_project_name","torch_deterministic","record_video_step_frequency","_wandb","Media/ppo-sa/20","Atk-Foul/zero/00","Media/ppo-cma/10","Media/ppo-cma/30","Rating/ppo-sa/50","Media/ppo-sa-x3/50","Outcomes/wins/ppo-cma","Relative Time (Process)","Rating/Score","Total/9-Matches","Media/ppo-cma/50","Atk-Foul/ppo-sa/20","Atk-Foul/ppo-sa/40","Outcomes/wins/zero","Total/5-Total Wins","global_step","Rating/ou/00","Media/ppo-dma/10","Rating/ppo-cma/50","Media/ppo-sa-x3/40","Outcomes/wins/ppo-sa","Outcomes/losses/ppo-sa-x3","Outcomes/atk_fouls/ppo-cma","Rating/zero/01","Media/ppo-dma/20","Outcomes/wins/ou","Outcomes/losses/ppo-sa","Outcomes/losses/ppo-cma","RATING2-rsa","Atk-Foul/zero/02","Len/4-Lenght Losses","Outcomes/draws/zero","Rating/ppo-sa-x3/40","Rating/ppo-sa-x3/50","Outcomes/losses/ppo-dma","Wall Time","RATING-zero","Atk-Foul/zero/01","Rating/ppo-dma/40","Atk-Foul/ppo-cma/30","Atk-Foul/ppo-cma/50","Media/Deterministic/zero","Outcomes/draws/ppo-sa-x3","Len/2-Lenght","Atk-Foul/ou/01","Rating/ppo-sa/40","Atk-Foul/ppo-sa/50","Media/Deterministic/ou","Outcomes/atk_fouls/zero","RATING-rsa","Rating/ppo-sa/20","Media/ppo-sa-x3/20","Total/7-Total Draws","Total/8-Total Atk Fouls","_wandb.runtime","Rating/zero/00","Rating/ppo-dma/20","Atk-Foul/ppo-dma/10","Outcomes/atk_fouls/ou","Outcomes/wins/ppo-sa-x3","Rating/ou/01","Rating/ou/02","Outcomes/draws/ppo-dma","Outcomes/atk_fouls/ppo-sa-x3","Atk-Foul/ou/02","Media/ppo-sa/50","Outcomes/draws/ou","Atk-Foul/ppo-dma/40","Rating/ppo-sa-x3/20","Outcomes/losses/zero","Atk-Foul/ppo-sa-x3/20","Atk-Foul/ppo-sa-x3/50","RATING2-zero","Rating/zero/02","Media/ppo-sa/40","Rating/ppo-cma/10","Rating/ppo-cma/30","Outcomes/losses/ou","Atk-Foul/ppo-dma/20","Atk-Foul/ppo-sa-x3/40","Outcomes/atk_fouls/ppo-dma","Step","Outcomes/draws/ppo-sa","Atk-Foul/ou/00","Len/3-Lenght Wins","Total/6-Total Losses","Outcomes/draws/ppo-cma","Media/ppo-dma/40","Atk-Foul/ppo-cma/10","Outcomes/wins/ppo-dma","Rating/ppo-dma/10","Outcomes/atk_fouls/ppo-sa"
"exp125-sa","true","10","false","0.99","true","sa","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693604137.013829,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","{""path"":""media/videos/Media/ppo-sa/20_27_1097547403ade519c7a3.mp4"",""size"":500903,""_type"":""video-file"",""sha256"":""1097547403ade519c7a33d5e7256761d1f16fe893887dc89fe29d4e55618c1d3""}","0.058353317346123104","{""path"":""media/videos/Media/ppo-cma/10_35_e69f1f29b96dc73a1ba3.mp4"",""size"":491762,""_type"":""video-file"",""sha256"":""e69f1f29b96dc73a1ba3b8e36d35b6e8effb98273ea8c6e04d74451713daf514""}","{""_type"":""video-file"",""sha256"":""f9eba29ea18569067c822c5977e98c3ed1f27f135dffd49dd04be3f2ba2b8e53"",""path"":""media/videos/Media/ppo-cma/30_36_f9eba29ea18569067c82.mp4"",""size"":503672}","0.08929284858170196","{""_type"":""video-file"",""sha256"":""a679371963b9f5707114b343e6a57b018f938c8d0720b2263539f013b1004046"",""path"":""media/videos/Media/ppo-sa-x3/50_31_a679371963b9f5707114.mp4"",""size"":492512}","4943","533.5225942134857","0.0557651340315995","90128","{""path"":""media/videos/Media/ppo-cma/50_37_ae659824c701d1ebea17.mp4"",""size"":478477,""_type"":""video-file"",""sha256"":""ae659824c701d1ebea17d7296025027bea515a7f6900146afe95758af89e6480""}","0.05714285714285714","0.042124176482331806","13988","45875","2499840000","0.9072781655034896","{""path"":""media/videos/Media/ppo-dma/10_33_c5919e22828371c8b610.mp4"",""size"":489483,""_type"":""video-file"",""sha256"":""c5919e22828371c8b61000257f1c8dcd6c391110cd3acbfdf6c6b1011201fac7""}","-0.3767246550689862","{""path"":""media/videos/Media/ppo-sa-x3/40_29_89ce761458e9f5e8452c.mp4"",""size"":450414,""_type"":""video-file"",""sha256"":""89ce761458e9f5e8452c465de188a2230cbc31f2880a2c3481f1cef060c0cd92""}","8009","12194","520","0.9153861504689684","{""path"":""media/videos/Media/ppo-dma/20_32_bd8aec6370550c7881ae.mp4"",""size"":501180,""_type"":""video-file"",""sha256"":""bd8aec6370550c7881ae3059ff00311f149ffb2799d45f9802d7ad6aa551a568""}","13909","6338","9591","0.14422322022621423","0.05911624203821656","84.40588508898627","0","-0.7662934826069572","-0.7318536292741452","12110","1693604670.5364232","0.905284147557328","0.05208541209339453","-0.6275489804078369","0.04058376649340264","0.03439312137572485","{""sha256"":""3cd3eccaa15121a06b83afda3f4ae3cb4f39d589a6c493532c3f09294ef8faf8"",""path"":""media/videos/Media/Deterministic/zero_40_3cd3eccaa15121a06b83.mp4"",""size"":263330,""_type"":""video-file""}","51","74.22060846795668","0.060031910650179494","-0.02635256538231184","0.0449460647223332","{""path"":""media/videos/Media/Deterministic/ou_43_82a7d4a4cc7680a687c9.mp4"",""size"":459713,""_type"":""video-file"",""sha256"":""82a7d4a4cc7680a687c9c2ce9b537e249a11e94a990cba9f2ef04bed97dfba49""}","850","-0.7694610778443114","0.2709290709290709","{""path"":""media/videos/Media/ppo-sa-x3/20_30_88a924c946b2c897800a.mp4"",""size"":469799,""_type"":""video-file"",""sha256"":""88a924c946b2c897800abef7d244216f382a291db89714bf5b8ee3c6b9200680""}","51","3688","532","0.905875299760192","-0.6143542582966813","0.020575309628445865","907","2435","0.8994814519345832","0.9033094098883572","0","352","0.06359649122807018","{""path"":""media/videos/Media/ppo-sa/50_28_d1b8d48bfb560bbd6bc0.mp4"",""size"":503908,""_type"":""video-file"",""sha256"":""d1b8d48bfb560bbd6bc036927503ce969ab734f178e90b19236f36fdcf31cb00""}","0","0.022590963614554177","-0.4532","298","0.0368","0.01839632073585283","0.9221178132269858","0.9096337579617836","{""_type"":""video-file"",""sha256"":""c5faf19c0f66b6f5754e9844d7fffff41c60f2e7123be088122a6aaa854bf183"",""path"":""media/videos/Media/ppo-sa/40_26_c5faf19c0f66b6f5754e.mp4"",""size"":487470}","-0.33666134185303515","-0.21551379448220712","318","0.024190323870451814","0.015193922431027587","337","43","0","0.05722831505483549","64.53161852861035","40849","0","{""_type"":""video-file"",""sha256"":""69fdbff1b320e2e30fb842c5d0cd522ac826e912abdd3fec1a510aae9a4a34a5"",""path"":""media/videos/Media/ppo-dma/40_34_69fdbff1b320e2e30fb8.mp4"",""size"":479314}","0.028953674121405752","2591","-0.6606072712744706","722"
"exp125-sa","true","40","false","0.99","true","sa","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693602770.122026,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","{""sha256"":""b2a541fef8a1199c27ba8fff32234a971834f4ff507bf1a059598bdb7cb3160b"",""path"":""media/videos/Media/ppo-sa/20_27_b2a541fef8a1199c27ba.mp4"",""size"":475665,""_type"":""video-file""}","0.0596","{""path"":""media/videos/Media/ppo-cma/10_35_862f425f73ec0a70e86a.mp4"",""size"":463562,""_type"":""video-file"",""sha256"":""862f425f73ec0a70e86a92d7cfceedd63e976dc61caf93bd0254b82c1c36f6b5""}","{""sha256"":""0da0135ca28992489b3d595e918ae958f9d3e597a76548d0fa908930ef4ce553"",""path"":""media/videos/Media/ppo-cma/30_36_0da0135ca28992489b3d.mp4"",""size"":497651,""_type"":""video-file""}","0.0224","{""size"":450702,""_type"":""video-file"",""sha256"":""b2905fe39a09b2f323aab73a873365dc374326aef96e9293f0ae3e1e5b185e97"",""path"":""media/videos/Media/ppo-sa-x3/50_31_b2905fe39a09b2f323aa.mp4""}","4549","328.91307258605957","0.01843629986458588","90094","{""_type"":""video-file"",""sha256"":""93d1ce0b84c2be0d454fc5c242788e436e3b2c4b75afcdfe19b40cffa4cdce23"",""path"":""media/videos/Media/ppo-cma/50_37_93d1ce0b84c2be0d454f.mp4"",""size"":471061}","0.05153815421494207","0.039513071243264815","13883","44201","2499840000","0.8998603630560542","{""path"":""media/videos/Media/ppo-dma/10_33_ee63590d77eb2d7053dc.mp4"",""size"":486423,""_type"":""video-file"",""sha256"":""ee63590d77eb2d7053dcb429d1784da63b312657c5b19914c84e50ebde12fde0""}","-0.4549630517275814","{""size"":493672,""_type"":""video-file"",""sha256"":""cab2982a7b413b6189fb9353988df4938d5734d1fddaa29feed1f025f266407e"",""path"":""media/videos/Media/ppo-sa-x3/40_29_cab2982a7b413b6189fb.mp4""}","7519","12549","478","0.902935889754344","{""size"":475734,""_type"":""video-file"",""sha256"":""e2c8b840e22ad1a98381d81c28f6fab4e9d13c008772960de8cf730c6b75e3dc"",""path"":""media/videos/Media/ppo-dma/20_32_e2c8b840e22ad1a98381.mp4""}","13803","6890","10026","0.1344046434494196","0.06178991429140921","84.88749412317819","0","-0.7944055944055944","-0.7573940847322143","12447","1693603099.0350986","0.9024875621890548","0.061314160175753946","-0.6455797246058671","0.041991601679664065","0.027361693628919513","{""sha256"":""6638b6f714a12284eab0043d03bf98105812e1387f184d0fcf6d18e1712f37f6"",""path"":""media/videos/Media/Deterministic/zero_40_6638b6f714a12284eab0.mp4"",""size"":292172,""_type"":""video-file""}","44","74.41165893400226","0.06514788169464429","-0.109359409299541","0.0416","{""path"":""media/videos/Media/Deterministic/ou_43_e729323447503b37e754.mp4"",""size"":459673,""_type"":""video-file"",""sha256"":""e729323447503b37e7548ec0f64f4c249cc19973fad8135e26e5f1508841a443""}","915","-0.7930348258706468","0.21274470635237716","{""_type"":""video-file"",""sha256"":""cc2a3523ba02cd457d4747c4b6221ed7dd85e8e95677f77189927c51de8ccde7"",""path"":""media/videos/Media/ppo-sa-x3/20_30_cc2a3523ba02cd457d47.mp4"",""size"":487264}","44","3627","328","0.9058","-0.6736652669466107","0.0144","990","2126","0.9052757793764988","0.890087929656275","0","316","0.06994404476418865","{""_type"":""video-file"",""sha256"":""2751cabc03b5312229a6c994a7223d7a7b26a2d448931b78c36262014172dceb"",""path"":""media/videos/Media/ppo-sa/50_28_2751cabc03b5312229a6.mp4"",""size"":479796}","0","0.02015565755338256","-0.531187524990004","320","0.029788084766093563","0.01858513189448441","0.9203192371475952","0.8995415587004186","{""path"":""media/videos/Media/ppo-sa/40_26_0dc24722c0be7cd8fda5.mp4"",""size"":472678,""_type"":""video-file"",""sha256"":""0dc24722c0be7cd8fda50a506d38491911607978f3098c724aaf54ad8f5da902""}","-0.38852229554089185","-0.2511497700459908","308","0.018196360727854428","0.014785214785214783","264","43","0","0.06263714342708956","63.9151829144137","42540","0","{""path"":""media/videos/Media/ppo-dma/40_34_5fa0c5cd4aa3d3d22821.mp4"",""size"":474712,""_type"":""video-file"",""sha256"":""5fa0c5cd4aa3d3d22821943e5cf7d1c30f26c2bc5456e6dbd6c42b9ceeabb296""}","0.02619476104779044","2321","-0.7044","664"
"exp125-sa-x3","true","20","false","0.99","true","sa-x3","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693602769.963601,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","{""path"":""media/videos/Media/ppo-sa/20_27_6abea7bd2e9983f422d2.mp4"",""size"":490631,""_type"":""video-file"",""sha256"":""6abea7bd2e9983f422d294db8297f1b70ad9eed2781f91a2359d3c749fe34134""}","0.23636363636363636","{""path"":""media/videos/Media/ppo-cma/10_35_a268ff12340625931fa6.mp4"",""size"":504240,""_type"":""video-file"",""sha256"":""a268ff12340625931fa69190be0f8733c372c12cd3f9370978c9058c9446861e""}","{""_type"":""video-file"",""sha256"":""305e047cf9dac2cb899991137e850ce768544268d0c507513adc030c3dd6efce"",""path"":""media/videos/Media/ppo-cma/30_36_305e047cf9dac2cb8999.mp4"",""size"":525264}","0.5005990415335463","{""path"":""media/videos/Media/ppo-sa-x3/50_31_8d3a96ac4597106b2b16.mp4"",""size"":510667,""_type"":""video-file"",""sha256"":""8d3a96ac4597106b2b161330f4676d5989a5b0a1454ba848d5cd7bff5a86a679""}","7482","541.3344039916992","0.27392317939609234","90080","{""size"":495996,""_type"":""video-file"",""sha256"":""55b96bef3a8425091067f89eb317c4a8a841aa3befa56979d04522fd70543a2c"",""path"":""media/videos/Media/ppo-cma/50_37_55b96bef3a8425091067.mp4""}","0.23248852524446215","0.2219112355057977","11754","49013","2499840000","0.7532","{""path"":""media/videos/Media/ppo-dma/10_33_0cd3afaf8ccbba447b82.mp4"",""size"":478045,""_type"":""video-file"",""sha256"":""0cd3afaf8ccbba447b8255b51f4f0c1369784cf46bcec59ccf0c4e93e5a293bf""}","0.06614708233413269","{""path"":""media/videos/Media/ppo-sa-x3/40_29_38815df3f0b333fc1938.mp4"",""size"":502278,""_type"":""video-file"",""sha256"":""38815df3f0b333fc19381053d78d55e80da3b7b073b8bb2d90ecd533177208d9""}","9782","8306","2526","0.7796","{""path"":""media/videos/Media/ppo-dma/20_32_58eb1e2a19d123f20189.mp4"",""size"":458015,""_type"":""video-file"",""sha256"":""58eb1e2a19d123f20189acdf25fb47089b2ac985192046ad4487530329e8e132""}","11510","2116","5008","0.30240083333333334","0.2263284059129045","128.7592242583614","0","-0.5004995004995005","-0.3675264947010598","8512","1693603311.298005","0.8237022526934378","0.2052","-0.26159072741806555","0.17512994802079168","0.14708233413269384","{""path"":""media/videos/Media/Deterministic/zero_40_81c10474f265a3ce1b80.mp4"",""size"":276032,""_type"":""video-file"",""sha256"":""81c10474f265a3ce1b80450a62ee995cfac5162b8d6cd0c53b13614faa467952""}","1237","105.65892539964476","0.2346592044773136","0.4648140743702519","0.2082667731629393","{""path"":""media/videos/Media/Deterministic/ou_43_6d01897612d26c719112.mp4"",""size"":415098,""_type"":""video-file"",""sha256"":""6d01897612d26c71911247610ec667a3d8f0dc76d25a5ed624a6b29f60069025""}","3342","-0.47","0.5655557772899621","{""sha256"":""48da52a3a8a0cb7b2eef5b0921244429c9c26745ea8b70c89e41ab5f496d0339"",""path"":""media/videos/Media/ppo-sa-x3/20_30_48da52a3a8a0cb7b2eef.mp4"",""size"":505207,""_type"":""video-file""}","1590","16166","540","0.7602397602397603","-0.19312275089964015","0.08469836196564123","3578","3680","0.7567459524285429","0.7479561316051845","231","1874","0.2432701894317049","{""path"":""media/videos/Media/ppo-sa/50_28_62e3960e7347724fbce9.mp4"",""size"":470741,""_type"":""video-file"",""sha256"":""62e3960e7347724fbce935f88a410a29d5ef616b67ea1f5f85b5c4be526f63e5""}","0","0.11051159072741806","-0.05657736905237905","189","0.2043182726909236","0.09118176364727054","0.8880190989226249","0.7714742309228926","{""path"":""media/videos/Media/ppo-sa/40_26_8a5e24b1ceacc23e041e.mp4"",""size"":503371,""_type"":""video-file"",""sha256"":""8a5e24b1ceacc23e041ec7b1b3c065fe94787ba2277ecdb2e4589e32df19f23b""}","0.18325339728217427","0.24510195921631348","207","0.11015593762495002","0.07912087912087912","1528","43","0","0.2368","78.89435455899455","24338","122","{""sha256"":""a3202389fecfb5fa0e127423053e775ea14ed6b05ea5ab6d1bbed871ff88e600"",""path"":""media/videos/Media/ppo-dma/40_34_a3202389fecfb5fa0e12.mp4"",""size"":494094,""_type"":""video-file""}","0.18265387689848123","4805","-0.28605673192169395","3318"
"exp125-sa-x3","true","40","false","0.99","true","sa-x3","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693602770.121128,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","{""path"":""media/videos/Media/ppo-sa/20_27_4cc9397a052d35c0fc31.mp4"",""size"":486549,""_type"":""video-file"",""sha256"":""4cc9397a052d35c0fc31f88c1ecbf72ed999ab777b20828a2a695149adaffe72""}","0.1960431654676259","{""path"":""media/videos/Media/ppo-cma/10_35_bc50ce9172bf781ee63e.mp4"",""size"":461597,""_type"":""video-file"",""sha256"":""bc50ce9172bf781ee63ef9babf278f5a16281da8a128aea68db16676ab4966cd""}","{""path"":""media/videos/Media/ppo-cma/30_36_5765d7bf5af34ce7a654.mp4"",""size"":497988,""_type"":""video-file"",""sha256"":""5765d7bf5af34ce7a65401af3846bb12fecc2fa6e9a7e7b2ed81e5dd11b927ce""}","0.5708291708291708","{""path"":""media/videos/Media/ppo-sa-x3/50_31_6241fe52c9c8654775d3.mp4"",""size"":466034,""_type"":""video-file"",""sha256"":""6241fe52c9c8654775d367c44a2c1d491fcfae52bcb5d523d8ffa792001254a1""}","8768","594.1537528038025","0.3784152550833638","90147","{""path"":""media/videos/Media/ppo-cma/50_37_3a15e00ae9efbf24068d.mp4"",""size"":488367,""_type"":""video-file"",""sha256"":""3a15e00ae9efbf24068d9d09b651daefb8f57062ab6b7265e7369c49e4b9315d""}","0.20495405513383935","0.20863309352517984","12137","53503","2499840000","0.781007366115867","{""size"":493418,""_type"":""video-file"",""sha256"":""13cf069bd61aa098e3677257fb8eb33b0a5a8b3013732f4862aa290f7f49b78e"",""path"":""media/videos/Media/ppo-dma/10_33_13cf069bd61aa098e367.mp4""}","0.27874425114977003","{""path"":""media/videos/Media/ppo-sa-x3/40_29_0c34f61365b73e4c1849.mp4"",""size"":490203,""_type"":""video-file"",""sha256"":""0c34f61365b73e4c18491219ea4bc9593982d5b3abdd6b53c3e1d871724f0e0d""}","10401","6356","2542","0.7937487557236711","{""path"":""media/videos/Media/ppo-dma/20_32_43e58d780a6ab965ec94.mp4"",""size"":466573,""_type"":""video-file"",""sha256"":""43e58d780a6ab965ec9497e9a5d4d8cebf710a47afcbfbac53dab83137233234""}","11939","1663","3680","0.3490743512974052","0.19840319361277445","132.35466735430634","0","-0.37347713201517874","-0.14617076584683064","7303","1693603364.274881","0.8341608738828202","0.19609794943261","-0.12067932067932068","0.18857371154614463","0.14597080583883223","{""sha256"":""765c869093a667f138bfae7d0923f0a307c3b8f35ccf1cbc7aa27366d4961eef"",""path"":""media/videos/Media/Deterministic/zero_40_765c869093a667f138bf.mp4"",""size"":266050,""_type"":""video-file""}","1933","114.29819073291402","0.21708822943636727","0.5431654676258992","0.2123876123876124","{""path"":""media/videos/Media/Deterministic/ou_43_086566307ad93974eb9d.mp4"",""size"":401579,""_type"":""video-file"",""sha256"":""086566307ad93974eb9d358d98832ed15eb143c6db674bd925caa4eff939f3e1""}","2960","-0.3652694610778443","0.6318417898521774","{""path"":""media/videos/Media/ppo-sa-x3/20_30_60512960825b9708652d.mp4"",""size"":467222,""_type"":""video-file"",""sha256"":""60512960825b9708652d3cc77cc2101e01ae38db8db505fd0ef76f2395ce803f""}","2562","15631","593","0.7953637090327738","-0.04876099120703437","0.09298140371925614","3159","4491","0.7727544313881697","0.7845601436265709","471","2294","0.20247356872132455","{""path"":""media/videos/Media/ppo-sa/50_28_9594f86aadab0125a613.mp4"",""size"":506969,""_type"":""video-file"",""sha256"":""9594f86aadab0125a613ab4985970563fd06ac4e93b93202898ecf390e991db2""}","0","0.11108891108891109","0.14717056588682265","185","0.23375324935013","0.13557288542291543","0.8928922542204568","0.7954091816367266","{""path"":""media/videos/Media/ppo-sa/40_26_85dcb9d55097fef96052.mp4"",""size"":471147,""_type"":""video-file"",""sha256"":""85dcb9d55097fef96052d9d47872b7ba6e6f7f2d041f6ef45614076493c140f6""}","0.31145251396648044","0.4260886935677187","203","0.10431654676258992","0.08927501497902936","1543","43","0","0.20983476010352375","85.03691381791675","19390","158","{""path"":""media/videos/Media/ppo-dma/40_34_81410ee41ee07319a28f.mp4"",""size"":476997,""_type"":""video-file"",""sha256"":""81410ee41ee07319a28f40f547a6d7e6bb922cf447deaef00b393d9a0ff2307b""}","0.17318435754189945","5767","-0.1375724855028994","3133"
"exp125-sa-x3","true","30","false","0.99","true","sa-x3","false","4","true","0.005","exp125","true","3600","false","0.2","false","400","","1440000","false","0.95","false","false","false","atk-foul","OU","false","true","0.008","","false","true","0.001","1.5","1000","7","360000","4","2500000000","0.5","isaac-reducing-move-bias","true","12000","{""desc"":null,""value"":{""t"":{""1"":[1,50,55],""2"":[1,50,55],""3"":[2,13,16,23],""4"":""3.8.6"",""5"":""0.14.2"",""8"":[5]},""framework"":""torch"",""start_time"":1693602770.015306,""cli_version"":""0.14.2"",""is_jupyter_run"":false,""python_version"":""3.8.6"",""is_kaggle_kernel"":false}}","{""sha256"":""a900616f287eb86ee0cb3a75dc1fbf2fd21334b97fb89e3aa06dbb396278bfa2"",""path"":""media/videos/Media/ppo-sa/20_27_a900616f287eb86ee0cb.mp4"",""size"":504392,""_type"":""video-file""}","0.1988035892323031","{""path"":""media/videos/Media/ppo-cma/10_35_46915e7e0189d495d43a.mp4"",""size"":425702,""_type"":""video-file"",""sha256"":""46915e7e0189d495d43a768902954c21e12273bcd54014856b670e44530cdb0a""}","{""path"":""media/videos/Media/ppo-cma/30_36_11daeb16ed72d987fa6f.mp4"",""size"":488367,""_type"":""video-file"",""sha256"":""11daeb16ed72d987fa6f0b6d2de9915c18786876c2458982c8f03e5cd8295c65""}","0.5171862509992007","{""path"":""media/videos/Media/ppo-sa-x3/50_31_dba03a9179acca6f0726.mp4"",""size"":398397,""_type"":""video-file"",""sha256"":""dba03a9179acca6f07261b500ec9d043b32143bf48ca76467dd20bcc3e452744""}","7232","543.4868316650391","0.2500860031294042","90113","{""sha256"":""1c1086d0ac0dc2422c89dd7c3408a4dbd1c0e4f771d45a6b78554c39ca640a8d"",""path"":""media/videos/Media/ppo-cma/50_37_1c1086d0ac0dc2422c89.mp4"",""size"":472624,""_type"":""video-file""}","0.2455017992802879","0.2082","12051","48314","2499840000","0.7581738437001595","{""_type"":""video-file"",""sha256"":""3f77593ea7785d253aebc6c3849004b33925d62e3ee5edf12e731cc48097fc94"",""path"":""media/videos/Media/ppo-dma/10_33_3f77593ea7785d253aeb.mp4"",""size"":484118}","0.0264","{""path"":""media/videos/Media/ppo-sa-x3/40_29_cf867c7dbc675edc4a73.mp4"",""size"":459975,""_type"":""video-file"",""sha256"":""cf867c7dbc675edc4a7303f92f3f4e2c4ac216df4c21691e3075b51e68f7aaf3""}","9843","8504","2394","0.7882235528942115","{""path"":""media/videos/Media/ppo-dma/20_32_35d5e7ed25725883276e.mp4"",""size"":462747,""_type"":""video-file"",""sha256"":""35d5e7ed25725883276e5a1aa598dc2b225c2ba6e6a0dc31a4a0deb35dc1d43a""}","11609","2042","5325","0.28821190951430475","0.21024312475089676","131.63038249670262","0","-0.5476904619076185","-0.42391521695660866","9485","1693603313.5021377","0.8203356367226061","0.2053892215568862","-0.37749800159872104","0.17359168997203356","0.1374","{""path"":""media/videos/Media/Deterministic/zero_40_3840bdc68785309bbb34.mp4"",""size"":278928,""_type"":""video-file"",""sha256"":""3840bdc68785309bbb349222985b6f475227ef2791e0a33b09522d044b4f8d04""}","1200","105.5478454828937","0.22747208931419455","0.4672","0.2158273381294964","{""path"":""media/videos/Media/Deterministic/ou_43_ec198c7771efe99d102e.mp4"",""size"":425867,""_type"":""video-file"",""sha256"":""ec198c7771efe99d102e9561bbc95b7964967f35e0eaea0a162888aaf573b210""}","3081","-0.48902195608782434","0.5751699320271891","{""_type"":""video-file"",""sha256"":""f49de77751bc719085eb49135d9c55fd5d8e56173f761645a6d1e41c4301a861"",""path"":""media/videos/Media/ppo-sa-x3/20_30_f49de77751bc719085eb.mp4"",""size"":477840}","1591","15413","542","0.7936191425722832","-0.30967612954818075","0.07792207792207792","3468","3446","0.7627591706539075","0.7488520662806948","231","1906","0.2351766819724496","{""sha256"":""bf716754f109cf95eb848f3c8af15a4ad1f0d1e16847183827eb2c1c7c00a24e"",""path"":""media/videos/Media/ppo-sa/50_28_bf716754f109cf95eb84.mp4"",""size"":484291,""_type"":""video-file""}","0","0.08013589128697042","-0.03979204159168166","193","0.20935812837432513","0.09458108378324336","0.8862199736755512","0.782981267437226","{""path"":""media/videos/Media/ppo-sa/40_26_b1915c9f239af15e34f6.mp4"",""size"":504012,""_type"":""video-file"",""sha256"":""b1915c9f239af15e34f6d9cca6d7dceecf81c62051a0d5e2ebcc51664b3a2f84""}","0.13851688986608035","0.21614063124250896","229","0.08476609356257497","0.07718456308738253","1215","43","15","0.229066985645933","76.38131804445916","25778","145","{""path"":""media/videos/Media/ppo-dma/40_34_f909fef2235842f2f63f.mp4"",""size"":484416,""_type"":""video-file"",""sha256"":""f909fef2235842f2f63fb4d96e718dae4ac5a8278ee9b16b446a8d97d1b10a8a""}","0.1674995002998201","4133","-0.3824175824175824","3349"
